i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,total_mins_surgery_time,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
52,duration_65th_percentile,2015-03-01,49,0.9207481162869087,0.0,3480.427879564515,0,3,5
53,duration_65th_percentile,2015-03-01,47,0.8891714046590253,0.0,3361.0679096111157,0,4,7
54,duration_65th_percentile,2015-03-01,48,0.915485500830681,0.0,3460.535193139974,0,6,6
55,duration_65th_percentile,2015-03-01,47,0.895169067897555,0.0,3383.739076652758,0,4,7
56,duration_65th_percentile,2015-03-01,52,0.9437384195318425,0.0,3567.331225830364,0,1,2
57,duration_65th_percentile,2015-03-01,50,0.9097756945440681,0.0,3438.952125376577,0,3,4
58,duration_65th_percentile,2015-03-01,48,0.9234062367164463,0.0,3490.475574788167,0,5,6
59,duration_65th_percentile,2015-03-01,51,0.8635339443828364,0.0,3264.158309767121,0,3,3
60,duration_65th_percentile,2015-03-01,52,0.9273469238224249,0.0,3505.3713720487667,0,2,2
61,duration_65th_percentile,2015-03-01,54,0.901687798869916,0.0,3408.3798797282825,0,0,0
62,duration_65th_percentile,2015-03-01,49,0.8942337660317138,0.0,3380.2036355998785,0,5,5
63,duration_65th_percentile,2015-03-01,50,0.920138034687895,0.0,3478.121771120243,0,4,4
64,duration_65th_percentile,2015-03-01,53,0.9062532839587852,0.0,3425.6374133642084,0,1,1
65,duration_65th_percentile,2015-03-01,47,0.9298993250068291,0.0,3515.0194485258144,0,3,7
66,duration_65th_percentile,2015-03-01,50,0.9105919657991254,0.0,3442.0376307206943,0,3,4
67,duration_65th_percentile,2015-03-01,45,0.9346100216295218,61.51564880235833,3594.341530561951,2,6,9
68,duration_65th_percentile,2015-03-01,49,0.9241990154756874,0.0,3493.4722784980986,0,5,5
69,duration_65th_percentile,2015-03-01,51,0.8977588906341875,0.0,3393.5286065972286,0,2,3
70,duration_65th_percentile,2015-03-01,47,0.8912978668284498,0.0,3369.1059366115405,0,5,7
71,duration_65th_percentile,2015-03-01,50,0.8818136808461091,0.0,3333.255713598292,0,3,4
72,duration_65th_percentile,2015-03-01,49,0.8952450622722026,0.0,3384.026335388926,0,4,5
73,duration_65th_percentile,2015-03-01,48,0.9100814821731372,0.0,3440.1080026144596,0,4,6
74,duration_65th_percentile,2015-03-01,52,0.9337087825166674,0.0,3529.419197913003,0,2,2
75,duration_65th_percentile,2015-03-01,46,0.8974160270311424,0.0,3392.2325821777185,0,5,8
76,duration_65th_percentile,2015-03-01,51,0.9068650997338521,20.68135291183637,3448.631429905797,1,1,3
77,duration_65th_percentile,2015-03-01,51,0.8972826521238668,0.0,3391.7284250282164,0,2,3
78,duration_65th_percentile,2015-03-01,48,0.9174027909029413,0.0,3467.782549613118,0,3,6
79,duration_65th_percentile,2015-03-01,50,0.9466831235687219,9.038189967285916,3587.500397057055,1,4,4
80,duration_65th_percentile,2015-03-01,50,0.9431781349786871,0.0,3565.2133502194374,0,4,4
81,duration_65th_percentile,2015-03-01,52,0.9113455368045414,0.3032815024953379,3445.1894106236614,1,2,2
82,duration_65th_percentile,2015-03-01,50,0.9059208728542677,0.0,3424.380899389131,0,3,4
83,duration_65th_percentile,2015-03-01,49,0.8911198351534004,0.0,3368.432976879854,0,3,5
84,duration_65th_percentile,2015-03-01,52,0.8912001790526061,0.0,3368.736676818851,0,2,2
85,duration_65th_percentile,2015-03-01,50,0.9035151043115228,0.0,3415.287094297556,0,4,4
86,duration_65th_percentile,2015-03-01,52,0.8717768882780492,0.0,3295.3166376910267,0,2,2
87,duration_65th_percentile,2015-03-01,46,0.9309015863312988,0.0,3518.8079963323103,0,6,8
88,duration_65th_percentile,2015-03-01,52,0.8805669266342397,0.0,3328.5429826774257,0,2,2
89,duration_65th_percentile,2015-03-01,49,0.8996777998294888,0.0,3400.7820833554683,0,4,5
90,duration_65th_percentile,2015-03-01,46,0.9319399875110813,0.0,3522.733152791887,0,5,8
91,duration_65th_percentile,2015-03-01,47,0.8817817981587778,0.0,3333.1351970401797,0,5,7
92,duration_65th_percentile,2015-03-01,53,0.8482272368454372,0.0,3206.298955275753,0,1,1
93,duration_65th_percentile,2015-03-01,46,0.9353442070850448,0.0,3535.6011027814698,0,4,8
94,duration_65th_percentile,2015-03-01,48,0.8846009649083809,0.0,3343.7916473536807,0,4,6
95,duration_65th_percentile,2015-03-01,51,0.9083708557162727,0.0,3433.64183460751,0,3,3
96,duration_65th_percentile,2015-03-01,47,0.9491183571291776,3.4973954358167703,3591.1647853841077,1,5,7
97,duration_65th_percentile,2015-03-01,49,0.8702980723064108,0.0,3289.7267133182327,0,3,5
98,duration_65th_percentile,2015-03-01,51,0.9400078573328671,14.218718267641407,3567.4484189858795,2,3,3
99,duration_65th_percentile,2015-03-01,49,0.8972528853972866,23.772865938243285,3415.3887727399865,1,3,5
0,duration_70th_percentile,2015-03-01,40,0.9124542519206285,2.8643315194536854,3451.9414037794295,1,4,4
1,duration_70th_percentile,2015-03-01,43,0.8891816487028535,0.0,3361.106632096787,0,1,1
2,duration_70th_percentile,2015-03-01,42,0.8560184547273918,0.0,3235.749758869541,0,2,2
3,duration_70th_percentile,2015-03-01,43,0.8778482514417354,0.0,3318.26639044976,0,1,1
4,duration_70th_percentile,2015-03-01,43,0.8713477822555006,0.0,3293.6946169257926,0,1,1
5,duration_70th_percentile,2015-03-01,44,0.8612173779961864,0.0,3255.401688825584,0,0,0
6,duration_70th_percentile,2015-03-01,43,0.9000032113489205,0.0,3402.012138898919,0,1,1
7,duration_70th_percentile,2015-03-01,37,0.9203799650731892,0.0,3479.0362679766554,0,4,7
8,duration_70th_percentile,2015-03-01,40,0.9351610008247546,37.04404074544004,3571.9526238630124,1,3,4
9,duration_70th_percentile,2015-03-01,40,0.9629294654518381,56.156842135902934,3696.030221543851,3,3,4
10,duration_70th_percentile,2015-03-01,41,0.9164207736989258,0.0,3464.0705245819395,0,2,3
11,duration_70th_percentile,2015-03-01,43,0.9293966605890931,0.0,3513.1193770267714,0,1,1
12,duration_70th_percentile,2015-03-01,42,0.8924440490391427,0.0,3373.4385053679594,0,2,2
13,duration_70th_percentile,2015-03-01,40,0.8531871610410395,17.163571935885557,3242.2110406710153,1,3,4
14,duration_70th_percentile,2015-03-01,39,0.898474721066858,0.0,3396.2344456327232,0,4,5
15,duration_70th_percentile,2015-03-01,44,0.8930024523462754,0.0,3375.549269868921,0,0,0
16,duration_70th_percentile,2015-03-01,42,0.8431165223696705,0.0,3186.9804545573547,0,1,2
17,duration_70th_percentile,2015-03-01,44,0.884285678645268,0.0,3342.599865279113,0,0,0
18,duration_70th_percentile,2015-03-01,39,0.9056821168340108,0.0,3423.478401632561,0,3,5
19,duration_70th_percentile,2015-03-01,39,0.9258963237465913,4.961965817807709,3504.8500695799225,1,4,5
20,duration_70th_percentile,2015-03-01,42,0.8548885062362425,0.0,3231.478553572996,0,2,2
21,duration_70th_percentile,2015-03-01,40,0.9142491296055503,21.072574738298385,3476.934284647278,1,4,4
22,duration_70th_percentile,2015-03-01,41,0.9317706621180506,26.12140433690024,3548.214507143131,1,3,3
23,duration_70th_percentile,2015-03-01,40,0.8536981614979827,0.0,3226.9790504623747,0,2,4
24,duration_70th_percentile,2015-03-01,40,0.8450413158435659,0.0,3194.2561738886793,0,4,4
25,duration_70th_percentile,2015-03-01,40,0.8944685801186457,0.0,3381.0912328484806,0,4,4
26,duration_70th_percentile,2015-03-01,40,0.879644606975799,0.0,3325.05661436852,0,3,4
27,duration_70th_percentile,2015-03-01,42,0.8986094268005316,0.0,3396.743633306009,0,1,2
28,duration_70th_percentile,2015-03-01,44,0.879378755513211,0.0,3324.0516958399376,0,0,0
29,duration_70th_percentile,2015-03-01,41,0.9089831749267496,0.0,3435.956401223114,0,2,3
30,duration_70th_percentile,2015-03-01,44,0.8366636751334198,0.0,3162.5886920043267,0,0,0
31,duration_70th_percentile,2015-03-01,40,0.8858876891376684,61.86258337641891,3410.518048316805,1,2,4
32,duration_70th_percentile,2015-03-01,41,0.9077904671683367,0.0,3431.4479658963137,0,2,3
33,duration_70th_percentile,2015-03-01,43,0.8698277541552246,0.0,3287.948910706749,0,1,1
34,duration_70th_percentile,2015-03-01,40,0.9110288338395262,0.0,3443.6889919134087,0,4,4
35,duration_70th_percentile,2015-03-01,41,0.8945976675763418,0.0,3381.579183438572,0,3,3
36,duration_70th_percentile,2015-03-01,40,0.9060277463768178,0.0,3424.7848813043715,0,2,4
37,duration_70th_percentile,2015-03-01,42,0.8622253929869255,0.0,3259.211985490578,0,2,2
38,duration_70th_percentile,2015-03-01,41,0.8558033704698582,0.0,3234.9367403760634,0,3,3
39,duration_70th_percentile,2015-03-01,38,0.8733796484917689,0.0,3301.3750712988867,0,4,6
40,duration_70th_percentile,2015-03-01,40,0.8794586945335011,0.0,3324.3538653366345,0,3,4
41,duration_70th_percentile,2015-03-01,39,0.8849229691644853,0.0,3345.0088234417544,0,4,5
42,duration_70th_percentile,2015-03-01,44,0.8451824626460335,0.0,3194.7897088020063,0,0,0
43,duration_70th_percentile,2015-03-01,41,0.8783815779835281,0.0,3320.282364777737,0,2,3
44,duration_70th_percentile,2015-03-01,43,0.9194267110215225,0.0,3475.432967661355,0,1,1
45,duration_70th_percentile,2015-03-01,38,0.8984729130084906,8.08775507105986,3404.3153662431546,1,4,6
46,duration_70th_percentile,2015-03-01,41,0.8868200942967368,0.0,3352.179956441665,0,2,3
47,duration_70th_percentile,2015-03-01,39,0.9283847347151427,0.0,3509.2942972232395,0,4,5
48,duration_70th_percentile,2015-03-01,43,0.8841308536166331,0.0,3342.014626670873,0,1,1
49,duration_70th_percentile,2015-03-01,39,0.9045534113630949,0.0,3419.211894952499,0,4,5
50,duration_70th_percentile,2015-03-01,40,0.8941174314653593,0.0,3379.7638909390585,0,3,4
51,duration_70th_percentile,2015-03-01,40,0.85123050055905,0.0,3217.6512921132085,0,3,4
52,duration_70th_percentile,2015-03-01,40,0.8924939140285942,0.0,3373.6269950280866,0,2,4
53,duration_70th_percentile,2015-03-01,43,0.9021402367244585,13.367636846168466,3423.4577316646214,1,1,1
54,duration_70th_percentile,2015-03-01,39,0.9163508138479318,0.0,3463.8060763451826,0,3,5
55,duration_70th_percentile,2015-03-01,42,0.92732767767179,14.614263639867545,3519.912885239234,1,2,2
56,duration_70th_percentile,2015-03-01,44,0.9118588548591166,0.0,3446.8264713674607,0,0,0
57,duration_70th_percentile,2015-03-01,40,0.8845582476415558,0.0,3343.63017608508,0,2,4
58,duration_70th_percentile,2015-03-01,44,0.8455525178577998,0.0,3196.188517502483,0,0,0
59,duration_70th_percentile,2015-03-01,43,0.901461709755161,0.0,3407.525262874509,0,1,1
60,duration_70th_percentile,2015-03-01,43,0.8832219742380133,0.0,3338.57906261969,0,1,1
61,duration_70th_percentile,2015-03-01,41,0.9040584848706062,0.0,3417.341072810892,0,1,3
62,duration_70th_percentile,2015-03-01,40,0.871129136774443,0.0,3292.8681370073937,0,2,4
63,duration_70th_percentile,2015-03-01,41,0.8512995058819314,0.0,3217.9121322337014,0,2,3
64,duration_70th_percentile,2015-03-01,40,0.8563135195073469,0.0,3236.8651037377717,0,3,4
65,duration_70th_percentile,2015-03-01,42,0.8923663824347722,0.560157852519751,3373.7050834559595,1,2,2
66,duration_70th_percentile,2015-03-01,42,0.8681940113124771,0.0,3281.773362761163,0,1,2
67,duration_70th_percentile,2015-03-01,40,0.8859521069194984,0.0,3348.8989641557046,0,2,4
68,duration_70th_percentile,2015-03-01,42,0.8480975063870637,0.0,3205.808574143101,0,1,2
69,duration_70th_percentile,2015-03-01,41,0.8912380765106587,0.0,3368.87992921029,0,2,3
70,duration_70th_percentile,2015-03-01,42,0.8859779947923847,0.0,3348.996820315214,0,1,2
71,duration_70th_percentile,2015-03-01,39,0.9449348511860289,20.879227255887145,3592.7329647390766,1,3,5
72,duration_70th_percentile,2015-03-01,40,0.8753591653779075,0.0,3308.8576451284907,0,2,4
73,duration_70th_percentile,2015-03-01,38,0.9378554455639684,0.0,3545.0935842318004,0,3,6
74,duration_70th_percentile,2015-03-01,43,0.8548893359237633,0.0,3231.481689791826,0,1,1
75,duration_70th_percentile,2015-03-01,42,0.8592418333172637,0.0,3247.9341299392563,0,2,2
76,duration_70th_percentile,2015-03-01,39,0.887972234928062,0.0,3356.5350480280745,0,2,5
77,duration_70th_percentile,2015-03-01,39,0.893380603488075,24.408677127344617,3401.387358312269,2,2,5
78,duration_70th_percentile,2015-03-01,39,0.8658054173848038,8.236831508719774,3280.9813092232785,1,2,5
79,duration_70th_percentile,2015-03-01,36,0.9528873606944338,95.62734944527097,3697.541572870231,3,5,8
80,duration_70th_percentile,2015-03-01,39,0.9105117024487098,60.75606814297157,3502.490303399094,1,3,5
81,duration_70th_percentile,2015-03-01,39,0.9192681667777789,0.0,3474.833670420004,0,4,5
82,duration_70th_percentile,2015-03-01,38,0.9025769326670575,0.0,3411.7408054814773,0,4,6
83,duration_70th_percentile,2015-03-01,43,0.8263003185106719,0.0,3123.4152039703395,0,1,1
84,duration_70th_percentile,2015-03-01,40,0.918443624786525,5.2130268698740565,3476.929928562939,1,3,4
85,duration_70th_percentile,2015-03-01,39,0.9035434490378814,25.94813233783998,3441.342369701031,1,3,5
86,duration_70th_percentile,2015-03-01,39,0.8853268482522373,0.0,3346.5354863934567,0,3,5
87,duration_70th_percentile,2015-03-01,40,0.876783674503845,0.0,3314.2422896245334,0,1,4
88,duration_70th_percentile,2015-03-01,41,0.9064895063998895,0.0,3426.5303341915815,0,3,3
89,duration_70th_percentile,2015-03-01,41,0.9034235997727655,0.0,3414.9412071410534,0,3,3
90,duration_70th_percentile,2015-03-01,43,0.8620840315825132,0.0,3258.6776393819005,0,1,1
91,duration_70th_percentile,2015-03-01,44,0.8565004156966985,0.0,3237.5715713335208,0,0,0
92,duration_70th_percentile,2015-03-01,43,0.8598432561934938,0.0,3250.207508411406,0,1,1
93,duration_70th_percentile,2015-03-01,40,0.9272933317729601,0.0,3505.168794101789,0,3,4
94,duration_70th_percentile,2015-03-01,42,0.8669471151204035,0.0,3277.060095155125,0,2,2
95,duration_70th_percentile,2015-03-01,39,0.8672971882041766,0.0,3278.3833714117877,0,3,5
96,duration_70th_percentile,2015-03-01,39,0.9020986356581169,0.0,3409.9328427876817,0,4,5
97,duration_70th_percentile,2015-03-01,43,0.8923184398123398,3.432769426580876,3376.3964719172254,1,1,1
98,duration_70th_percentile,2015-03-01,40,0.8824509859393966,0.0,3335.664726850919,0,2,4
99,duration_70th_percentile,2015-03-01,41,0.8654738804994396,0.0,3271.491268287882,0,2,3
0,duration_40th_percentile,2015-04-01,45,0.7187103166942738,0.0,3104.8285681192624,0,8,33
1,duration_40th_percentile,2015-04-01,42,0.6571942704650527,0.0,2839.079248409028,0,8,36
2,duration_40th_percentile,2015-04-01,39,0.6759318516682857,0.0,2920.0255992069942,0,8,39
3,duration_40th_percentile,2015-04-01,42,0.7065256049488432,0.0,3052.1906133790035,0,8,36
4,duration_40th_percentile,2015-04-01,40,0.6831881066258924,0.0,2951.3726206238553,0,8,38
5,duration_40th_percentile,2015-04-01,42,0.6704965265195191,0.0,2896.544994564323,0,8,36
6,duration_40th_percentile,2015-04-01,41,0.671301029250629,0.0,2900.020446362717,0,8,37
7,duration_40th_percentile,2015-04-01,38,0.692325288182097,0.0,2990.845244946659,0,8,40
8,duration_40th_percentile,2015-04-01,43,0.662369968156984,0.0,2861.4382624381715,0,8,35
9,duration_40th_percentile,2015-04-01,38,0.6760528621368087,0.0,2920.548364431014,0,8,40
10,duration_40th_percentile,2015-04-01,39,0.6838127699460734,0.0,2954.071166167037,0,8,39
11,duration_40th_percentile,2015-04-01,35,0.6671491995542856,0.0,2882.0845420745136,0,8,43
12,duration_40th_percentile,2015-04-01,39,0.6859170088432645,0.0,2963.161478202902,0,8,39
13,duration_40th_percentile,2015-04-01,45,0.6981592881229863,0.0,3016.048124691301,0,8,33
14,duration_40th_percentile,2015-04-01,39,0.6877073520420787,0.0,2970.8957608217797,0,8,39
15,duration_40th_percentile,2015-04-01,42,0.6759431637803791,0.0,2920.0744675312376,0,8,36
16,duration_40th_percentile,2015-04-01,37,0.6819269112834098,0.0,2945.9242567443303,0,8,41
17,duration_40th_percentile,2015-04-01,39,0.6802439368306376,0.0,2938.6538071083537,0,8,39
18,duration_40th_percentile,2015-04-01,40,0.6818449125777318,0.0,2945.5700223358017,0,8,38
19,duration_40th_percentile,2015-04-01,42,0.7072985809444713,0.0,3055.529869680116,0,8,36
20,duration_40th_percentile,2015-04-01,40,0.6878986600143844,0.0,2971.7222112621403,0,8,38
21,duration_40th_percentile,2015-04-01,44,0.7005312257054516,0.0,3026.2948950475507,0,8,34
22,duration_40th_percentile,2015-04-01,44,0.7014607248487839,0.0,3030.310331346746,0,8,34
23,duration_40th_percentile,2015-04-01,42,0.671120413575141,0.0,2899.240186644609,0,8,36
24,duration_40th_percentile,2015-04-01,42,0.6802417880814968,0.0,2938.6445245120667,0,8,36
25,duration_40th_percentile,2015-04-01,41,0.6977251830503969,0.0,3014.172790777715,0,8,37
26,duration_40th_percentile,2015-04-01,43,0.6779669835778586,0.0,2928.8173690563485,0,8,35
27,duration_40th_percentile,2015-04-01,45,0.6930386966805702,0.0,2993.927169660063,0,8,33
28,duration_40th_percentile,2015-04-01,37,0.676506359307852,0.0,2922.5074722099203,0,8,41
29,duration_40th_percentile,2015-04-01,39,0.7127825507445181,0.0,3079.2206192163185,0,8,39
30,duration_40th_percentile,2015-04-01,38,0.6832067118352081,0.0,2951.4529951280992,0,8,40
31,duration_40th_percentile,2015-04-01,42,0.6973890442380056,0.0,3012.7206711081844,0,8,36
32,duration_40th_percentile,2015-04-01,41,0.6979628283125494,0.0,3015.199418310213,0,8,37
33,duration_40th_percentile,2015-04-01,38,0.6854469772156809,0.0,2961.1309415717415,0,8,40
34,duration_40th_percentile,2015-04-01,40,0.6942013849888212,0.0,2998.949983151708,0,8,38
35,duration_40th_percentile,2015-04-01,45,0.7193446478319829,0.0,3107.5688786341666,0,8,33
36,duration_40th_percentile,2015-04-01,39,0.7005653664155893,0.0,3026.4423829153466,0,8,39
37,duration_40th_percentile,2015-04-01,42,0.689861599818729,0.0,2980.2021112169086,0,8,36
38,duration_40th_percentile,2015-04-01,35,0.6798045485304847,0.0,2936.755649651694,0,8,43
39,duration_40th_percentile,2015-04-01,42,0.6870325198250491,0.0,2967.9804856442115,0,8,36
40,duration_40th_percentile,2015-04-01,38,0.6832191565486881,0.0,2951.5067562903328,0,8,40
41,duration_40th_percentile,2015-04-01,44,0.7085168039191735,0.0,3060.7925929308294,0,8,34
42,duration_40th_percentile,2015-04-01,42,0.6942826503792492,0.0,2999.3010496383567,0,8,36
43,duration_40th_percentile,2015-04-01,40,0.6750255934255733,0.0,2916.1105635984773,0,8,38
44,duration_40th_percentile,2015-04-01,40,0.7029425021876409,0.0,3036.711609450608,0,8,38
45,duration_40th_percentile,2015-04-01,38,0.6959745888107262,0.0,3006.610223662337,0,8,40
46,duration_40th_percentile,2015-04-01,42,0.7087585562026242,0.0,3061.836962795336,0,8,36
47,duration_40th_percentile,2015-04-01,42,0.6986292034391192,0.0,3018.0781588569944,0,8,36
48,duration_40th_percentile,2015-04-01,40,0.7099384914208862,0.0,3066.934282938228,0,8,38
49,duration_40th_percentile,2015-04-01,41,0.6957328311884182,0.0,3005.565830733967,0,8,37
50,duration_40th_percentile,2015-04-01,37,0.6881552381336276,0.0,2972.8306287372716,0,8,41
51,duration_40th_percentile,2015-04-01,41,0.6855585298706873,0.0,2961.6128490413694,0,8,37
52,duration_40th_percentile,2015-04-01,42,0.6976963200276474,0.0,3014.0481025194367,0,8,36
53,duration_40th_percentile,2015-04-01,37,0.6649008951528235,0.0,2872.371867060197,0,8,41
54,duration_40th_percentile,2015-04-01,39,0.6863316813982993,0.0,2964.952863640653,0,8,39
55,duration_40th_percentile,2015-04-01,38,0.6702230282259232,0.0,2895.3634819359877,0,8,40
56,duration_40th_percentile,2015-04-01,43,0.6881793695647536,0.0,2972.934876519735,0,8,35
57,duration_40th_percentile,2015-04-01,42,0.7267359955362669,0.0,3139.499500716673,0,8,36
58,duration_40th_percentile,2015-04-01,39,0.6821266429932941,0.0,2946.78709773103,0,8,39
59,duration_40th_percentile,2015-04-01,41,0.7009544292785824,0.0,3028.123134483476,0,8,37
60,duration_40th_percentile,2015-04-01,41,0.6941564975180678,0.0,2998.7560692780535,0,8,37
61,duration_40th_percentile,2015-04-01,41,0.6805470094182979,0.0,2939.963080687047,0,8,37
62,duration_40th_percentile,2015-04-01,41,0.684785028223107,0.0,2958.271321923822,0,8,37
63,duration_40th_percentile,2015-04-01,41,0.698652867302747,0.0,3018.1803867478675,0,8,37
64,duration_40th_percentile,2015-04-01,45,0.7104494217831171,0.0,3069.1415021030652,0,8,33
65,duration_40th_percentile,2015-04-01,40,0.6788486591331924,0.0,2932.626207455391,0,8,38
66,duration_40th_percentile,2015-04-01,40,0.700430439502441,0.0,3025.859498650545,0,8,38
67,duration_40th_percentile,2015-04-01,39,0.7027570925208652,0.0,3035.910639690137,0,8,39
68,duration_40th_percentile,2015-04-01,40,0.6903369025752912,0.0,2982.255419125258,0,8,38
69,duration_40th_percentile,2015-04-01,40,0.6974561164712453,0.0,3013.01042315578,0,8,38
70,duration_40th_percentile,2015-04-01,41,0.7136049069834743,0.0,3082.773198168609,0,8,37
71,duration_40th_percentile,2015-04-01,43,0.6963444716759881,0.0,3008.208117640269,0,8,35
72,duration_40th_percentile,2015-04-01,39,0.6741421629844465,0.0,2912.2941440928084,0,8,39
73,duration_40th_percentile,2015-04-01,41,0.6748444143157927,0.0,2915.3278698442246,0,8,37
74,duration_40th_percentile,2015-04-01,44,0.6929384843619785,0.0,2993.494252443747,0,8,34
75,duration_40th_percentile,2015-04-01,44,0.6921862924948367,0.0,2990.244783577694,0,8,34
76,duration_40th_percentile,2015-04-01,42,0.6831250369501894,0.0,2951.100159624818,0,8,36
77,duration_40th_percentile,2015-04-01,38,0.7059930752580138,0.0,3049.890085114619,0,8,40
78,duration_40th_percentile,2015-04-01,41,0.684403092403752,0.0,2956.621359184209,0,8,37
79,duration_40th_percentile,2015-04-01,40,0.6908707524046671,0.0,2984.561650388162,0,8,38
80,duration_40th_percentile,2015-04-01,40,0.718672729905321,0.0,3104.666193190987,0,8,38
81,duration_40th_percentile,2015-04-01,41,0.7029633762872685,0.0,3036.8017855609996,0,8,37
82,duration_40th_percentile,2015-04-01,40,0.7223113858665908,0.0,3120.3851869436726,0,8,38
83,duration_40th_percentile,2015-04-01,39,0.6763352192694914,0.0,2921.7681472442023,0,8,39
84,duration_40th_percentile,2015-04-01,45,0.7086378214901934,0.0,3061.3153888376355,0,8,33
85,duration_40th_percentile,2015-04-01,40,0.6847722272809517,0.0,2958.216021853711,0,8,38
86,duration_40th_percentile,2015-04-01,41,0.7119389936709646,0.0,3075.5764526585676,0,8,37
87,duration_40th_percentile,2015-04-01,43,0.6913445085695673,0.0,2986.6082770205307,0,8,35
88,duration_40th_percentile,2015-04-01,42,0.6764686129048697,0.0,2922.3444077490376,0,8,36
89,duration_40th_percentile,2015-04-01,41,0.6866131639594196,0.0,2966.1688683046928,0,8,37
90,duration_40th_percentile,2015-04-01,41,0.6871847024667935,0.0,2968.637914656548,0,8,37
91,duration_40th_percentile,2015-04-01,38,0.7016760009565973,0.0,3031.2403241325,0,8,40
92,duration_40th_percentile,2015-04-01,42,0.6930160414269546,0.0,2993.8292989644438,0,8,36
93,duration_40th_percentile,2015-04-01,40,0.679238772115606,0.0,2934.311495539417,0,8,38
94,duration_40th_percentile,2015-04-01,41,0.6865642970392167,0.0,2965.957763209417,0,8,37
95,duration_40th_percentile,2015-04-01,41,0.7022483042271501,0.0,3033.7126742612886,0,8,37
96,duration_40th_percentile,2015-04-01,42,0.6969685038605619,0.0,3010.9039366776265,0,8,36
97,duration_40th_percentile,2015-04-01,41,0.6730102339769026,0.0,2907.4042107802193,0,8,37
98,duration_40th_percentile,2015-04-01,42,0.7097026823609581,0.0,3065.9155877993394,0,8,36
99,duration_40th_percentile,2015-04-01,45,0.6835265534127244,0.0,2952.8347107429695,0,8,33
0,duration_45th_percentile,2015-04-01,35,0.7052217153266136,0.0,3046.5578102109703,0,8,33
1,duration_45th_percentile,2015-04-01,37,0.6788313834930184,0.0,2932.5515766898393,0,8,31
2,duration_45th_percentile,2015-04-01,38,0.6913880961636338,0.0,2986.796575426898,0,8,30
3,duration_45th_percentile,2015-04-01,37,0.6850914301757698,0.0,2959.5949783593255,0,8,31
4,duration_45th_percentile,2015-04-01,34,0.7002368231616662,0.0,3025.023076058398,0,8,34
5,duration_45th_percentile,2015-04-01,35,0.6780330602948403,0.0,2929.1028204737104,0,8,33
6,duration_45th_percentile,2015-04-01,33,0.6927177558108162,0.0,2992.540705102726,0,8,35
7,duration_45th_percentile,2015-04-01,34,0.6741124581036899,0.0,2912.1658190079406,0,8,34
8,duration_45th_percentile,2015-04-01,31,0.7092526063067387,0.0,3063.9712592451115,0,8,37
9,duration_45th_percentile,2015-04-01,40,0.7162215356409275,0.0,3094.077033968807,0,8,28
10,duration_45th_percentile,2015-04-01,30,0.6790684276418872,0.0,2933.575607412953,0,8,38
11,duration_45th_percentile,2015-04-01,32,0.6959929923962342,0.0,3006.689727151732,0,8,36
12,duration_45th_percentile,2015-04-01,36,0.7225893177043102,0.0,3121.58585248262,0,8,32
13,duration_45th_percentile,2015-04-01,37,0.6983280039088446,0.0,3016.776976886209,0,8,31
14,duration_45th_percentile,2015-04-01,30,0.6686200150475642,0.0,2888.4384650054776,0,8,38
15,duration_45th_percentile,2015-04-01,34,0.7064588358173258,0.0,3051.9021707308484,0,8,34
16,duration_45th_percentile,2015-04-01,38,0.6891148084863836,0.0,2976.9759726611765,0,8,30
17,duration_45th_percentile,2015-04-01,36,0.688878274910551,0.0,2975.95414761358,0,8,32
18,duration_45th_percentile,2015-04-01,34,0.6785509901512414,0.0,2931.3402774533624,0,8,34
19,duration_45th_percentile,2015-04-01,36,0.6836854139517168,0.0,2953.520988271417,0,8,32
20,duration_45th_percentile,2015-04-01,32,0.6776794724217156,0.0,2927.575320861811,0,8,36
21,duration_45th_percentile,2015-04-01,31,0.6689054507610921,0.0,2889.6715472879173,0,8,37
22,duration_45th_percentile,2015-04-01,33,0.7286454645719127,0.0,3147.7484069506636,0,8,35
23,duration_45th_percentile,2015-04-01,36,0.6834315199343739,0.0,2952.4241661164947,0,8,32
24,duration_45th_percentile,2015-04-01,35,0.6838759920718347,0.0,2954.344285750326,0,8,33
25,duration_45th_percentile,2015-04-01,28,0.6938532038853563,0.0,2997.445840784739,0,8,40
26,duration_45th_percentile,2015-04-01,37,0.6917712922006285,0.0,2988.4519823067153,0,8,31
27,duration_45th_percentile,2015-04-01,35,0.7072182657208338,0.0,3055.1829079140025,0,8,33
28,duration_45th_percentile,2015-04-01,32,0.6906389275635776,0.0,2983.560167074655,0,8,36
29,duration_45th_percentile,2015-04-01,37,0.7005461895935696,0.0,3026.3595390442206,0,8,31
30,duration_45th_percentile,2015-04-01,34,0.6738818677259502,0.0,2911.1696685761044,0,8,34
31,duration_45th_percentile,2015-04-01,34,0.6897745848892931,0.0,2979.8262067217465,0,8,34
32,duration_45th_percentile,2015-04-01,31,0.6824634156465765,0.0,2948.2419555932106,0,8,37
33,duration_45th_percentile,2015-04-01,35,0.7076407907413822,0.0,3057.0082160027705,0,8,33
34,duration_45th_percentile,2015-04-01,33,0.6796384486334296,0.0,2936.038098096416,0,8,35
35,duration_45th_percentile,2015-04-01,35,0.6938953851802321,0.0,2997.6280639786028,0,8,33
