i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
39,duration_55th_percentile,2015-11-01,53,0.9723722519774197,9.372356633369463,2,5,5
40,duration_55th_percentile,2015-11-01,59,0.9928255344717761,72.99996250590686,4,2,2
41,duration_55th_percentile,2015-11-01,55,0.9516294779147986,67.85001699521342,4,3,3
42,duration_55th_percentile,2015-11-01,57,0.9361794837255472,3.0913723463709175,1,3,3
43,duration_55th_percentile,2015-11-01,57,0.9970312780172351,44.52734355708378,3,3,3
44,duration_55th_percentile,2015-11-01,51,0.9779517567719517,21.274253741533357,1,5,5
45,duration_55th_percentile,2015-11-01,57,1.0023251110111737,111.38588331691062,5,4,4
46,duration_55th_percentile,2015-11-01,51,0.9947111602242472,56.527479927492664,4,7,7
47,duration_55th_percentile,2015-11-01,54,1.004451381526175,50.55847801075413,5,3,3
48,duration_55th_percentile,2015-11-01,57,0.9675965419100776,33.00944457355217,4,3,3
49,duration_55th_percentile,2015-11-01,53,0.9691832372566557,17.065369675251418,1,5,5
50,duration_55th_percentile,2015-11-01,55,0.996476356641602,58.44050929617322,5,3,3
51,duration_55th_percentile,2015-11-01,57,0.9671729435463301,68.44735956806744,3,3,3
52,duration_55th_percentile,2015-11-01,50,0.9708815449006483,42.584958533392864,2,5,5
53,duration_55th_percentile,2015-11-01,52,1.0021737351833,79.77990164739265,4,5,5
54,duration_55th_percentile,2015-11-01,59,0.9179329402584128,8.637277083729714,2,2,2
55,duration_55th_percentile,2015-11-01,60,0.9759921469410388,73.2354993400345,4,1,1
56,duration_55th_percentile,2015-11-01,48,0.9856423657020272,37.399076577309756,2,6,6
57,duration_55th_percentile,2015-11-01,58,0.9735505068869317,17.96932857321383,2,3,3
58,duration_55th_percentile,2015-11-01,54,0.9863132868378193,97.27909131529873,4,5,5
59,duration_55th_percentile,2015-11-01,56,0.9367517792392379,23.234969558011585,2,3,3
60,duration_55th_percentile,2015-11-01,55,0.989513396103934,41.45333149898306,4,4,4
61,duration_55th_percentile,2015-11-01,58,0.9378795907422488,39.036556835461965,3,3,3
62,duration_55th_percentile,2015-11-01,53,1.0265769989879105,128.73692550042892,7,5,5
63,duration_55th_percentile,2015-11-01,57,0.9687718728942804,82.06779198664617,5,2,2
64,duration_55th_percentile,2015-11-01,59,0.9839051154221099,52.25274031158244,4,1,1
