i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
56,duration_45th_percentile,1/10/2015,33,0.982293148,31.34024676,2,3,3
57,duration_45th_percentile,1/10/2015,35,0.990534219,47.52120898,3,3,3
58,duration_45th_percentile,1/10/2015,32,0.988228606,37.96081781,2,4,4
59,duration_45th_percentile,1/10/2015,31,0.980185559,16.98633413,2,3,3
60,duration_45th_percentile,1/10/2015,32,0.996179984,69.19911947,3,4,4
61,duration_45th_percentile,1/10/2015,37,0.99144834,50.63583374,4,1,1
62,duration_45th_percentile,1/10/2015,35,0.995417725,43.44216834,3,2,2
63,duration_45th_percentile,1/10/2015,28,0.996705807,78.94854584,3,3,3
64,duration_45th_percentile,1/10/2015,33,0.995507158,29.66417972,4,3,3
65,duration_45th_percentile,1/10/2015,35,0.964903236,22.28101149,2,3,3
66,duration_45th_percentile,1/10/2015,34,0.991033857,40.20824031,3,3,3
67,duration_45th_percentile,1/10/2015,31,1,80.1926108,5,3,3
68,duration_45th_percentile,1/10/2015,34,0.971934801,45.62304727,3,2,2
69,duration_45th_percentile,1/10/2015,32,0.99836233,51.79579048,3,4,4
70,duration_45th_percentile,1/10/2015,35,0.945062284,7.811461585,2,2,2
71,duration_45th_percentile,1/10/2015,28,0.986188179,83.67057193,2,4,4
72,duration_45th_percentile,1/10/2015,31,0.989331694,37.8004242,2,4,4
73,duration_45th_percentile,1/10/2015,34,0.98645888,39.57270642,2,4,4
74,duration_45th_percentile,1/10/2015,28,0.992018579,57.66471172,3,4,4
75,duration_45th_percentile,1/10/2015,31,0.982547481,92.27913349,4,4,4
76,duration_45th_percentile,1/10/2015,32,0.958821697,30.24728025,2,3,3
77,duration_45th_percentile,1/10/2015,30,0.98507756,60.10022389,3,3,3
78,duration_45th_percentile,1/10/2015,36,0.990085083,66.81083079,3,2,2
79,duration_45th_percentile,1/10/2015,29,0.989954655,33.02468778,2,5,5
80,duration_45th_percentile,1/10/2015,31,0.980842109,0.873958681,1,4,4
81,duration_45th_percentile,1/10/2015,29,0.957489282,24.30231076,1,3,3
82,duration_45th_percentile,1/10/2015,34,0.977244951,0,0,3,3
83,duration_45th_percentile,1/10/2015,36,0.997452691,88.86472003,4,3,3
84,duration_45th_percentile,1/10/2015,34,0.996499341,88.5794284,3,5,5
85,duration_45th_percentile,1/10/2015,34,0.965614499,26.69606662,2,2,2
86,duration_45th_percentile,1/10/2015,33,0.990922977,35.92841032,2,4,4
87,duration_45th_percentile,1/10/2015,34,0.968921456,8.742369707,1,2,2
88,duration_45th_percentile,1/10/2015,36,0.966975612,68.78871222,4,2,2
89,duration_45th_percentile,1/10/2015,34,0.977721075,42.29827806,3,3,3
90,duration_45th_percentile,1/10/2015,33,0.985057303,31.95208518,2,4,4
91,duration_45th_percentile,1/10/2015,37,0.98533773,30.65681939,3,2,2
92,duration_45th_percentile,1/10/2015,30,0.990248683,19.68403464,2,5,5
93,duration_45th_percentile,1/10/2015,29,0.979594735,24.14853428,2,4,4
94,duration_45th_percentile,1/10/2015,30,0.980784195,11.12894439,1,4,4
95,duration_45th_percentile,1/10/2015,29,0.985044091,32.79270498,3,4,4
96,duration_45th_percentile,1/10/2015,36,0.995980164,58.21066008,4,3,3
97,duration_45th_percentile,1/10/2015,32,0.987146882,28.68214104,3,3,3
98,duration_45th_percentile,1/10/2015,33,0.966330714,8.165870226,1,3,3
99,duration_45th_percentile,1/10/2015,31,0.976811321,34.22251189,2,3,3
0,duration_45th_percentile,1/11/2015,51,0.992251629,102.4580394,5,7,7
1,duration_45th_percentile,1/11/2015,54,0.989292311,59.95513224,3,4,4
2,duration_45th_percentile,1/11/2015,53,0.988766251,64.47980161,4,5,5
3,duration_45th_percentile,1/11/2015,51,0.974693766,100.2962575,4,6,6
4,duration_45th_percentile,1/11/2015,46,0.994239083,79.93002208,6,8,8
5,duration_45th_percentile,1/11/2015,51,0.982772553,98.98815451,6,5,5
6,duration_45th_percentile,1/11/2015,52,0.973357509,85.17463737,4,5,5
7,duration_45th_percentile,1/11/2015,44,0.983782199,179.1670953,4,7,7
8,duration_45th_percentile,1/11/2015,51,0.974840082,17.55633829,1,4,4
9,duration_45th_percentile,1/11/2015,52,0.991449335,58.7997211,4,6,6
10,duration_45th_percentile,1/11/2015,50,0.975756056,98.43602093,6,6,6
11,duration_45th_percentile,1/11/2015,50,0.977711956,33.84966721,2,6,6
12,duration_45th_percentile,1/11/2015,51,0.96711094,92.14083787,3,6,6
13,duration_45th_percentile,1/11/2015,44,0.978854052,33.13201561,3,7,7
14,duration_45th_percentile,1/11/2015,46,0.970484266,93.6323066,4,6,6
15,duration_45th_percentile,1/11/2015,52,0.973707207,49.34310369,4,4,4
16,duration_45th_percentile,1/11/2015,50,0.964311232,41.12924386,3,5,5
17,duration_45th_percentile,1/11/2015,44,0.989687424,69.34858575,5,8,8
18,duration_45th_percentile,1/11/2015,54,0.976675322,48.05841244,2,4,4
19,duration_45th_percentile,1/11/2015,52,0.978196927,58.71319873,4,6,6
20,duration_45th_percentile,1/11/2015,50,0.954698951,66.53043925,3,4,4
21,duration_45th_percentile,1/11/2015,50,0.983675933,51.03114293,4,4,4
22,duration_45th_percentile,1/11/2015,50,0.976002074,32.94369061,4,3,3
23,duration_45th_percentile,1/11/2015,48,0.996246263,70.57979802,5,8,8
24,duration_45th_percentile,1/11/2015,49,0.978119548,98.90566773,4,6,6
25,duration_45th_percentile,1/11/2015,49,0.995598886,106.2087342,6,6,6
26,duration_45th_percentile,1/11/2015,49,0.98452706,87.57751707,6,5,5
27,duration_45th_percentile,1/11/2015,53,0.970892447,37.83345082,2,4,4
28,duration_45th_percentile,1/11/2015,48,0.946045896,7.824936462,2,6,6
29,duration_45th_percentile,1/11/2015,56,0.957528959,58.69121534,3,2,2
30,duration_45th_percentile,1/11/2015,51,0.981009334,92.1428222,5,4,4
31,duration_45th_percentile,1/11/2015,49,0.991260957,79.93460567,5,5,5
32,duration_45th_percentile,1/11/2015,48,0.981776615,79.04791674,6,7,7
33,duration_45th_percentile,1/11/2015,45,0.989934017,52.92835379,4,7,7
34,duration_45th_percentile,1/11/2015,53,0.973359497,99.64084229,4,5,5
35,duration_45th_percentile,1/11/2015,43,0.955099923,37.41697086,2,7,7
36,duration_45th_percentile,1/11/2015,48,0.97157577,40.94437977,2,6,6
37,duration_45th_percentile,1/11/2015,51,0.972858486,47.86834528,4,6,6
38,duration_45th_percentile,1/11/2015,50,0.962061349,43.72819719,3,6,6
39,duration_45th_percentile,1/11/2015,47,0.966890071,65.04358341,4,6,6
40,duration_45th_percentile,1/11/2015,47,0.977096517,74.44204891,4,6,6
41,duration_45th_percentile,1/11/2015,45,0.991503517,8.207090447,4,7,7
42,duration_45th_percentile,1/11/2015,48,0.978561021,152.4990109,5,4,4
43,duration_45th_percentile,1/11/2015,52,0.977364078,64.58872791,3,5,5
44,duration_45th_percentile,1/11/2015,46,0.974493877,31.79708238,2,7,7
45,duration_45th_percentile,1/11/2015,48,0.962564325,77.86649367,4,4,4
46,duration_45th_percentile,1/11/2015,55,0.967497112,90.88271481,4,3,3
47,duration_45th_percentile,1/11/2015,48,0.980457397,55.64541234,2,6,6
48,duration_45th_percentile,1/11/2015,48,0.970875956,69.46391899,4,5,5
49,duration_45th_percentile,1/11/2015,48,0.972355153,42.72565132,3,6,6
50,duration_45th_percentile,1/11/2015,51,0.974402664,41.672005,4,5,5
51,duration_45th_percentile,1/11/2015,42,0.978525153,57.07957724,4,8,8
52,duration_45th_percentile,1/11/2015,56,0.961896998,57.16179172,3,2,2
53,duration_45th_percentile,1/11/2015,50,0.977480691,29.32430311,4,5,5
54,duration_45th_percentile,1/11/2015,51,0.987992764,49.3712038,3,5,5
55,duration_45th_percentile,1/11/2015,53,0.936002054,59.91787808,3,4,4
56,duration_45th_percentile,1/11/2015,50,0.986002224,70.73165281,4,4,4
57,duration_45th_percentile,1/11/2015,51,0.982723747,36.09342611,4,5,5
58,duration_45th_percentile,1/11/2015,52,0.99203927,49.14250925,5,4,4
59,duration_45th_percentile,1/11/2015,52,0.990401674,45.83731131,4,5,5
60,duration_45th_percentile,1/11/2015,49,0.979192278,61.87118919,3,6,6
61,duration_45th_percentile,1/11/2015,56,0.956797069,55.14846695,3,2,2
62,duration_45th_percentile,1/11/2015,49,0.987025584,47.18552348,5,6,6
63,duration_45th_percentile,1/11/2015,55,0.997551519,62.25598323,6,2,2
64,duration_45th_percentile,1/11/2015,45,0.977499914,106.141375,4,6,6
65,duration_45th_percentile,1/11/2015,50,0.939322618,119.9555477,4,4,4
66,duration_45th_percentile,1/11/2015,49,0.976757841,56.46043766,5,5,5
67,duration_45th_percentile,1/11/2015,50,0.977548031,143.3353541,6,6,6
68,duration_45th_percentile,1/11/2015,45,0.960935372,82.48898213,4,5,5
69,duration_45th_percentile,1/11/2015,54,0.975458479,49.27585235,4,4,4
70,duration_45th_percentile,1/11/2015,52,0.989794494,157.6373346,6,5,5
71,duration_45th_percentile,1/11/2015,53,0.97198382,38.69561497,1,5,5
72,duration_45th_percentile,1/11/2015,45,0.991189946,117.1231904,5,7,7
73,duration_45th_percentile,1/11/2015,51,0.984222723,149.1682161,6,6,6
74,duration_45th_percentile,1/11/2015,54,0.980282476,115.4071464,4,5,5
75,duration_45th_percentile,1/11/2015,47,0.975375917,120.107884,4,6,6
76,duration_45th_percentile,1/11/2015,52,0.978109476,90.11288668,4,5,5
77,duration_45th_percentile,1/11/2015,50,0.982859457,94.09170209,4,6,6
78,duration_45th_percentile,1/11/2015,52,0.98793063,147.2441174,6,4,4
79,duration_45th_percentile,1/11/2015,53,0.986705636,65.50729179,4,4,4
80,duration_45th_percentile,1/11/2015,52,0.973824872,124.9922474,5,3,3
81,duration_45th_percentile,1/11/2015,53,0.98630143,29.4488953,3,4,4
82,duration_45th_percentile,1/11/2015,47,0.977537333,21.99491888,2,7,7
83,duration_45th_percentile,1/11/2015,46,0.986471224,110.8152617,5,7,7
84,duration_45th_percentile,1/11/2015,57,0.954395359,56.16492684,3,2,2
85,duration_45th_percentile,1/11/2015,48,0.989350532,112.0964774,5,7,7
86,duration_45th_percentile,1/11/2015,49,0.976831933,28.17591458,3,6,6
87,duration_45th_percentile,1/11/2015,53,0.983242943,51.93654182,3,4,4
88,duration_45th_percentile,1/11/2015,50,0.969980288,10.41147306,2,5,5
89,duration_45th_percentile,1/11/2015,41,0.98601061,70.54779629,3,7,7
90,duration_45th_percentile,1/11/2015,57,0.96541153,80.12877332,5,2,2
91,duration_45th_percentile,1/11/2015,46,0.987507608,58.4967947,3,7,7
92,duration_45th_percentile,1/11/2015,53,0.962766665,25.72406056,2,5,5
93,duration_45th_percentile,1/11/2015,52,0.989683074,61.09940736,4,5,5
94,duration_45th_percentile,1/11/2015,48,0.990628586,63.36225466,4,6,6
95,duration_45th_percentile,1/11/2015,49,0.987896211,43.38040523,3,6,6
96,duration_45th_percentile,1/11/2015,51,0.968177493,74.04665082,3,6,6
97,duration_45th_percentile,1/11/2015,50,0.989969235,142.3623474,7,5,5
98,duration_45th_percentile,1/11/2015,49,0.987722114,155.2008521,6,5,5
99,duration_45th_percentile,1/11/2015,52,0.985810986,24.90413405,5,6,6
0,duration_45th_percentile,1/12/2015,30,0.996350127,59.91653796,4,3,3
1,duration_45th_percentile,1/12/2015,30,0.972973887,75.72582106,3,3,3
2,duration_45th_percentile,1/12/2015,34,0.981866043,24.21813415,3,1,1
3,duration_45th_percentile,1/12/2015,26,0.98845612,57.63281218,4,5,5
4,duration_45th_percentile,1/12/2015,25,0.961502394,0,0,4,4
5,duration_45th_percentile,1/12/2015,29,0.993078308,75.83121821,3,4,4
6,duration_45th_percentile,1/12/2015,25,0.989688511,128.8069587,3,4,4
7,duration_45th_percentile,1/12/2015,33,0.97127801,34.33497548,3,2,2
8,duration_45th_percentile,1/12/2015,31,0.98571238,85.98846119,4,3,3
9,duration_45th_percentile,1/12/2015,23,0.99070199,83.18586151,4,4,4
10,duration_45th_percentile,1/12/2015,30,0.985317499,35.41755975,2,2,2
11,duration_45th_percentile,1/12/2015,30,0.975388057,36.94419814,3,3,3
12,duration_45th_percentile,1/12/2015,31,0.99060351,47.93771774,3,3,3
13,duration_45th_percentile,1/12/2015,31,0.988901261,43.62191249,3,3,3
14,duration_45th_percentile,1/12/2015,26,0.983067715,41.28329383,3,4,4
15,duration_45th_percentile,1/12/2015,35,0.964889411,10.75552142,1,0,0
16,duration_45th_percentile,1/12/2015,31,0.986191419,82.03082273,4,2,2
17,duration_45th_percentile,1/12/2015,32,0.932560309,18.02571127,1,2,2
18,duration_45th_percentile,1/12/2015,34,0.938258139,6.473074771,1,1,1
19,duration_45th_percentile,1/12/2015,28,0.970140241,8.178578423,1,4,4
20,duration_45th_percentile,1/12/2015,28,0.984585803,69.58359854,3,4,4
21,duration_45th_percentile,1/12/2015,30,0.977360452,47.12806134,2,3,3
22,duration_45th_percentile,1/12/2015,31,0.989704102,70.21460747,4,2,2
23,duration_45th_percentile,1/12/2015,33,0.974913895,25.03164746,2,2,2
24,duration_45th_percentile,1/12/2015,31,0.983270664,30.87693941,3,2,2
25,duration_45th_percentile,1/12/2015,30,0.9791887,1.909507227,1,2,2
26,duration_45th_percentile,1/12/2015,28,0.981614282,43.99567746,2,4,4
27,duration_45th_percentile,1/12/2015,29,0.978785301,37.51300249,2,3,3
28,duration_45th_percentile,1/12/2015,27,0.949502607,29.58301259,1,3,3
29,duration_45th_percentile,1/12/2015,28,0.979290879,42.6434299,3,3,3
30,duration_45th_percentile,1/12/2015,25,0.997652795,53.9845881,4,4,4
31,duration_45th_percentile,1/12/2015,26,0.94224182,30.75482701,2,4,4
32,duration_45th_percentile,1/12/2015,30,0.989686565,19.82908811,3,4,4
33,duration_45th_percentile,1/12/2015,19,0.993641331,39.53432215,3,5,5
34,duration_45th_percentile,1/12/2015,24,0.994618192,16.38690306,3,5,5
35,duration_45th_percentile,1/12/2015,32,0.985118845,79.6437574,3,2,2
36,duration_45th_percentile,1/12/2015,27,0.934669957,31.58879405,1,2,2
37,duration_45th_percentile,1/12/2015,25,0.971784319,0,0,3,3
38,duration_45th_percentile,1/12/2015,32,0.996850269,8.962726551,2,2,2
39,duration_45th_percentile,1/12/2015,30,0.978692194,16.60319585,1,3,3
40,duration_45th_percentile,1/12/2015,26,0.964835869,19.60275315,2,4,4
41,duration_45th_percentile,1/12/2015,28,0.963356171,51.97664808,3,4,4
42,duration_45th_percentile,1/12/2015,27,0.96260677,6.367631047,1,4,4
43,duration_45th_percentile,1/12/2015,30,0.9815474,63.61062183,2,3,3
44,duration_45th_percentile,1/12/2015,26,0.980395647,36.63386835,2,4,4
45,duration_45th_percentile,1/12/2015,29,0.9906385,66.46260743,3,3,3
46,duration_45th_percentile,1/12/2015,29,0.978150969,13.50373507,1,4,4
47,duration_45th_percentile,1/12/2015,31,0.990257677,86.59804489,4,2,2
48,duration_45th_percentile,1/12/2015,29,0.986490997,20.60268724,1,4,4
49,duration_45th_percentile,1/12/2015,28,0.994525193,113.285812,4,4,4
50,duration_45th_percentile,1/12/2015,28,0.98964722,60.32142736,3,4,4
51,duration_45th_percentile,1/12/2015,31,0.974418744,3.192278523,1,3,3
52,duration_45th_percentile,1/12/2015,27,0.990845431,69.13728566,3,4,4
53,duration_45th_percentile,1/12/2015,30,0.992686948,100.555766,4,4,4
54,duration_45th_percentile,1/12/2015,29,0.965342934,17.41657694,1,3,3
55,duration_45th_percentile,1/12/2015,32,0.985474614,32.98913451,2,2,2
56,duration_45th_percentile,1/12/2015,30,0.964871093,29.18722407,2,3,3
57,duration_45th_percentile,1/12/2015,31,0.987579033,38.26061947,2,3,3
58,duration_45th_percentile,1/12/2015,27,0.973084648,130.5656634,3,3,3
59,duration_45th_percentile,1/12/2015,33,0.964958458,27.89149271,2,2,2
60,duration_45th_percentile,1/12/2015,29,0.962775001,49.66899193,2,3,3
61,duration_45th_percentile,1/12/2015,29,0.990206101,0,0,3,3
62,duration_45th_percentile,1/12/2015,26,0.947661386,2.810490862,1,3,3
63,duration_45th_percentile,1/12/2015,28,0.932570957,0,0,2,2
64,duration_45th_percentile,1/12/2015,27,0.965270247,15.67230885,1,3,3
65,duration_45th_percentile,1/12/2015,33,0.957215423,14.05568072,1,1,1
66,duration_45th_percentile,1/12/2015,29,0.989268926,24.18830485,3,4,4
67,duration_45th_percentile,1/12/2015,30,0.978079818,1.856567195,1,3,3
68,duration_45th_percentile,1/12/2015,30,0.982403793,6.11162542,1,4,4
69,duration_45th_percentile,1/12/2015,27,0.999688067,88.15444449,4,4,4
70,duration_45th_percentile,1/12/2015,30,0.977020228,107.4067966,3,3,3
71,duration_45th_percentile,1/12/2015,30,0.998774877,105.1811469,4,3,3
72,duration_45th_percentile,1/12/2015,30,0.978705193,31.16638748,2,3,3
73,duration_45th_percentile,1/12/2015,30,0.989265043,65.53530239,3,3,3
74,duration_45th_percentile,1/12/2015,29,0.948344216,44.76278237,3,4,4
75,duration_45th_percentile,1/12/2015,27,0.978211237,55.86836573,2,3,3
76,duration_45th_percentile,1/12/2015,32,0.993597774,80.75845747,2,2,2
77,duration_45th_percentile,1/12/2015,27,0.971949957,5.781284312,1,4,4
78,duration_45th_percentile,1/12/2015,29,0.987326314,24.2314566,2,3,3
79,duration_45th_percentile,1/12/2015,30,0.991908332,72.21968319,3,3,3
80,duration_45th_percentile,1/12/2015,29,0.985369954,22.52053428,2,3,3
81,duration_45th_percentile,1/12/2015,34,0.936312469,18.72281853,1,1,1
82,duration_45th_percentile,1/12/2015,25,0.971270994,12.15535478,2,3,3
83,duration_45th_percentile,1/12/2015,29,0.96536179,48.60270719,2,3,3
84,duration_45th_percentile,1/12/2015,34,0.964260736,13.62559648,1,1,1
85,duration_45th_percentile,1/12/2015,32,0.952531262,13.08436376,2,2,2
86,duration_45th_percentile,1/12/2015,29,0.982368326,48.77035356,3,2,2
87,duration_45th_percentile,1/12/2015,25,0.993284055,72.33483347,3,4,4
88,duration_45th_percentile,1/12/2015,29,0.957488477,0,0,3,3
89,duration_45th_percentile,1/12/2015,31,0.956499453,63.89946884,3,2,2
90,duration_45th_percentile,1/12/2015,26,0.98855352,65.80529491,3,4,4
91,duration_45th_percentile,1/12/2015,29,0.983842785,78.92479495,4,3,3
92,duration_45th_percentile,1/12/2015,31,0.955511689,65.50777768,3,3,3
93,duration_45th_percentile,1/12/2015,27,0.975902085,33.11982344,2,3,3
94,duration_45th_percentile,1/12/2015,23,0.976336445,4.111392379,1,4,4
95,duration_45th_percentile,1/12/2015,31,0.991376409,49.36950881,4,2,2
96,duration_45th_percentile,1/12/2015,29,0.958448971,0,0,3,3
97,duration_45th_percentile,1/12/2015,33,0.99829312,89.15899156,4,2,2
98,duration_45th_percentile,1/12/2015,31,0.993081462,7.549185183,2,3,3
99,duration_45th_percentile,1/12/2015,33,0.963323349,42.67569858,3,1,1
0,duration_45th_percentile,1/01/2016,29,0.988204456,60.83161042,4,3,3
1,duration_45th_percentile,1/01/2016,26,0.997647253,134.1523855,4,4,4
2,duration_45th_percentile,1/01/2016,26,0.971718308,10.82622105,1,4,4
3,duration_45th_percentile,1/01/2016,28,0.990044748,66.4916928,3,2,2
4,duration_45th_percentile,1/01/2016,26,0.928024923,14.51200437,1,3,3
5,duration_45th_percentile,1/01/2016,26,0.940499367,38.27075932,3,4,4
6,duration_45th_percentile,1/01/2016,27,0.973774796,10.74921731,1,4,4
7,duration_45th_percentile,1/01/2016,28,0.997278113,80.47471579,4,4,4
8,duration_45th_percentile,1/01/2016,24,0.94740884,1.605042507,1,3,3
9,duration_45th_percentile,1/01/2016,26,0.994567082,99.93903526,4,3,3
10,duration_45th_percentile,1/01/2016,25,0.928286331,57.94469354,1,4,4
11,duration_45th_percentile,1/01/2016,29,0.950027236,89.91470443,3,1,1
12,duration_45th_percentile,1/01/2016,26,0.963455954,104.5269844,3,4,4
13,duration_45th_percentile,1/01/2016,25,0.931469012,29.89396966,2,3,3
14,duration_45th_percentile,1/01/2016,24,0.957081801,34.57640901,3,5,5
15,duration_45th_percentile,1/01/2016,26,0.983413313,19.89551396,2,5,5
16,duration_45th_percentile,1/01/2016,27,0.949554816,2.442435307,1,4,4
17,duration_45th_percentile,1/01/2016,28,0.989968699,87.30172933,4,2,2
18,duration_45th_percentile,1/01/2016,24,0.953320209,55.72931089,2,4,4
19,duration_45th_percentile,1/01/2016,28,0.993467993,51.46185413,4,3,3
20,duration_45th_percentile,1/01/2016,30,0.990338194,55.58327196,3,1,1
21,duration_45th_percentile,1/01/2016,29,0.962050068,85.60389189,4,3,3
22,duration_45th_percentile,1/01/2016,29,0.930151322,56.61022048,2,2,2
23,duration_45th_percentile,1/01/2016,26,0.959911312,60.97259952,2,3,3
24,duration_45th_percentile,1/01/2016,27,0.948840846,35.06088911,1,3,3
25,duration_45th_percentile,1/01/2016,26,0.934484766,10.70327091,2,3,3
26,duration_45th_percentile,1/01/2016,30,0.96650681,0,0,2,2
27,duration_45th_percentile,1/01/2016,30,0.988492576,30.87503131,2,2,2
28,duration_45th_percentile,1/01/2016,28,0.963684448,33.48840927,2,3,3
29,duration_45th_percentile,1/01/2016,24,0.94907929,60.95176882,2,5,5
30,duration_45th_percentile,1/01/2016,29,0.961082965,85.78983016,4,2,2
31,duration_45th_percentile,1/01/2016,29,0.985727277,29.28754076,2,3,3
32,duration_45th_percentile,1/01/2016,27,0.983785073,79.26425471,2,3,3
33,duration_45th_percentile,1/01/2016,25,0.943005045,14.62717076,2,5,5
34,duration_45th_percentile,1/01/2016,26,0.962997958,20.45515881,1,2,2
35,duration_45th_percentile,1/01/2016,27,0.995969355,103.3923489,4,3,3
36,duration_45th_percentile,1/01/2016,27,0.965464787,16.75920497,1,3,3
37,duration_45th_percentile,1/01/2016,27,0.949390743,56.96465293,2,3,3
38,duration_45th_percentile,1/01/2016,24,0.961397856,52.32997607,3,4,4
39,duration_45th_percentile,1/01/2016,25,0.987596572,60.8034605,2,5,5
40,duration_45th_percentile,1/01/2016,30,0.905674795,12.2496002,1,2,2
41,duration_45th_percentile,1/01/2016,31,0.948334137,53.34170327,3,1,1
42,duration_45th_percentile,1/01/2016,28,0.96587215,15.04674388,2,3,3
43,duration_45th_percentile,1/01/2016,27,0.99381581,118.1936573,4,3,3
44,duration_45th_percentile,1/01/2016,27,0.964847042,53.51055305,3,4,4
45,duration_45th_percentile,1/01/2016,27,1,29.3757165,5,4,4
46,duration_45th_percentile,1/01/2016,29,0.936317127,27.49668082,2,3,3
47,duration_45th_percentile,1/01/2016,31,0.979093514,37.07426735,2,1,1
48,duration_45th_percentile,1/01/2016,29,0.940280096,4.551759479,1,1,1
49,duration_45th_percentile,1/01/2016,32,0.974932951,49.01938741,3,0,0
50,duration_45th_percentile,1/01/2016,31,0.959594242,71.69392563,3,1,1
51,duration_45th_percentile,1/01/2016,29,0.935869931,13.49982328,1,3,3
52,duration_45th_percentile,1/01/2016,24,0.979854635,9.673452606,1,3,3
53,duration_45th_percentile,1/01/2016,28,0.965370626,45.49210808,2,2,2
54,duration_45th_percentile,1/01/2016,30,0.954601045,71.63560398,4,2,2
55,duration_45th_percentile,1/01/2016,30,0.981883595,33.97582092,3,2,2
56,duration_45th_percentile,1/01/2016,28,0.986822954,66.76308806,3,2,2
57,duration_45th_percentile,1/01/2016,25,0.976982569,22.49056638,2,4,4
58,duration_45th_percentile,1/01/2016,28,0.960009949,49.93078324,2,4,4
59,duration_45th_percentile,1/01/2016,32,0.916740565,22.7472827,1,0,0
60,duration_45th_percentile,1/01/2016,27,0.945596909,87.50108044,3,3,3
61,duration_45th_percentile,1/01/2016,24,0.981758081,15.78753585,2,4,4
62,duration_45th_percentile,1/01/2016,26,0.913932195,0,0,3,3
63,duration_45th_percentile,1/01/2016,28,0.981572224,135.0843592,2,2,2
64,duration_45th_percentile,1/01/2016,22,0.953686156,21.87156036,2,4,4
65,duration_45th_percentile,1/01/2016,25,0.961780002,39.99469259,3,5,5
66,duration_45th_percentile,1/01/2016,25,0.981411016,101.622925,3,2,2
67,duration_45th_percentile,1/01/2016,24,0.97434444,31.72722974,1,4,4
68,duration_45th_percentile,1/01/2016,29,0.983375428,54.50282605,2,2,2
69,duration_45th_percentile,1/01/2016,27,0.930291432,17.97443255,1,3,3
70,duration_45th_percentile,1/01/2016,26,0.987403192,43.65472337,3,3,3
71,duration_45th_percentile,1/01/2016,27,0.968142474,35.9504163,3,4,4
72,duration_45th_percentile,1/01/2016,30,1,100.2185012,5,2,2
73,duration_45th_percentile,1/01/2016,25,0.978671994,64.13922155,2,4,4
74,duration_45th_percentile,1/01/2016,28,0.940816265,49.17046151,1,3,3
75,duration_45th_percentile,1/01/2016,22,0.964936304,8.454471132,1,4,4
76,duration_45th_percentile,1/01/2016,26,0.997839579,94.2442306,4,3,3
77,duration_45th_percentile,1/01/2016,24,0.99054329,12.12580446,3,4,4
78,duration_45th_percentile,1/01/2016,30,0.9899716,32.14014015,2,2,2
79,duration_45th_percentile,1/01/2016,25,0.943091636,32.32084133,2,5,5
80,duration_45th_percentile,1/01/2016,29,0.986874285,51.44993921,3,2,2
81,duration_45th_percentile,1/01/2016,25,0.953699638,4.5185234,1,3,3
82,duration_45th_percentile,1/01/2016,27,0.942501978,63.62787442,3,4,4
83,duration_45th_percentile,1/01/2016,26,0.950897582,6.699105494,2,4,4
84,duration_45th_percentile,1/01/2016,29,0.96775859,28.25895403,1,2,2
85,duration_45th_percentile,1/01/2016,22,0.970768741,5.616864851,2,4,4
86,duration_45th_percentile,1/01/2016,27,0.984923663,42.46063825,3,3,3
87,duration_45th_percentile,1/01/2016,22,0.965690602,89.71237383,2,5,5
88,duration_45th_percentile,1/01/2016,26,0.951124358,20.52727894,1,5,5
89,duration_45th_percentile,1/01/2016,25,0.967055106,34.09108655,2,4,4
90,duration_45th_percentile,1/01/2016,25,0.942023076,15.43144791,1,4,4
91,duration_45th_percentile,1/01/2016,29,0.929953326,57.62430546,3,2,2
92,duration_45th_percentile,1/01/2016,29,0.992943481,104.5905869,4,1,1
93,duration_45th_percentile,1/01/2016,25,0.972982359,24.46661813,2,5,5
94,duration_45th_percentile,1/01/2016,25,0.968823379,34.48150126,3,4,4
95,duration_45th_percentile,1/01/2016,25,0.960453699,15.52769176,1,4,4
96,duration_45th_percentile,1/01/2016,29,0.977850564,26.19150711,2,2,2
97,duration_45th_percentile,1/01/2016,28,0.986807975,27.90850269,2,3,3
98,duration_45th_percentile,1/01/2016,28,0.969246616,0,0,2,2
99,duration_45th_percentile,1/01/2016,26,0.957018419,6.933729578,1,4,4
0,duration_45th_percentile,1/02/2016,47,0.969604059,8.563815225,1,5,5
1,duration_45th_percentile,1/02/2016,50,0.981392935,64.40191373,5,3,3
2,duration_45th_percentile,1/02/2016,43,0.98626108,93.11093196,4,6,6
3,duration_45th_percentile,1/02/2016,50,0.985673448,85.13358834,4,2,2
4,duration_45th_percentile,1/02/2016,45,0.981671276,79.82084748,3,5,5
5,duration_45th_percentile,1/02/2016,44,0.990987299,57.53482525,4,6,6
6,duration_45th_percentile,1/02/2016,44,0.987207039,47.52452806,4,4,4
7,duration_45th_percentile,1/02/2016,48,0.977954135,80.25961018,3,5,5
8,duration_45th_percentile,1/02/2016,43,0.995452729,108.8989659,5,6,6
9,duration_45th_percentile,1/02/2016,43,0.975394062,58.90158572,4,5,5
10,duration_45th_percentile,1/02/2016,44,0.978594965,46.31611444,2,5,5
11,duration_45th_percentile,1/02/2016,48,0.99786218,192.5211943,6,4,4
12,duration_45th_percentile,1/02/2016,44,0.996374749,223.0215518,5,6,6
13,duration_45th_percentile,1/02/2016,48,0.971115584,71.46923948,4,4,4
