i,percentile_column_name,month_start,num_surgeries_completed,average_session_utilisation,total_mins_overtime,total_mins_surgery_time,num_sessions_that_run_overtime,num_sessions_with_cancelled_surgeries,num_surgeries_cancelled
549,duration_60th_percentile,2015-03-01,50,0.8875457332347149,0.0,3354.9228716272223,0,3,3
550,duration_60th_percentile,2015-03-01,45,0.8918556869747406,0.8591078532980418,3372.0736046178176,1,4,8
551,duration_60th_percentile,2015-03-01,50,0.8974670270052579,0.0,3392.4253620798754,0,3,3
552,duration_60th_percentile,2015-03-01,44,0.8514080812158458,0.0,3218.3225469958975,0,6,9
553,duration_60th_percentile,2015-03-01,51,0.912066113736552,0.0,3447.6099099241665,0,2,2
554,duration_60th_percentile,2015-03-01,50,0.9234825828383781,20.658652569796004,3511.422815698865,1,2,3
555,duration_60th_percentile,2015-03-01,47,0.9255845906414321,14.382228877064449,3513.091981501677,1,3,6
556,duration_60th_percentile,2015-03-01,49,0.9093662607888737,0.0,3437.4044657819427,0,4,4
557,duration_60th_percentile,2015-03-01,44,0.9243829014292702,8.617088918280842,3502.784456320922,2,5,9
558,duration_60th_percentile,2015-03-01,47,0.9307070194378234,45.78955169097867,3563.8620851659507,1,5,6
559,duration_60th_percentile,2015-03-01,48,0.972511358074403,46.10398221102207,3722.1969157322656,3,4,5
560,duration_60th_percentile,2015-03-01,47,0.9516668703876797,58.99756605760945,3656.2983361230386,3,5,6
561,duration_60th_percentile,2015-03-01,47,0.8991183806535183,0.0,3398.6674788702994,0,5,6
562,duration_60th_percentile,2015-03-01,45,0.8827304214512678,37.996365662281505,3374.717358748074,1,5,8
563,duration_60th_percentile,2015-03-01,48,0.9387007836835327,103.62172911484754,3651.910691438601,2,4,5
564,duration_60th_percentile,2015-03-01,50,0.8730328160286255,23.742192646879175,3323.8062372350832,2,2,3
565,duration_60th_percentile,2015-03-01,51,0.891047385743991,0.0,3368.159118112286,0,2,2
566,duration_60th_percentile,2015-03-01,47,0.9063320927005115,53.534099121596455,3479.46940952953,2,5,6
567,duration_60th_percentile,2015-03-01,50,0.898971805723459,0.0,3398.1134256346754,0,3,3
568,duration_60th_percentile,2015-03-01,47,0.920456570916351,0.0,3479.325838063807,0,5,6
569,duration_60th_percentile,2015-03-01,49,0.9239959108348144,0.0,3492.7045429555983,0,4,4
570,duration_60th_percentile,2015-03-01,47,0.9163718117562717,0.0,3463.8854484387066,0,5,6
571,duration_60th_percentile,2015-03-01,49,0.8569493054191797,0.0,3239.2683744845,0,4,4
572,duration_60th_percentile,2015-03-01,50,0.9188726434919892,14.373214340614595,3487.7118067403335,1,3,3
573,duration_60th_percentile,2015-03-01,50,0.9405698094202545,9.131310324989272,3564.4851899335513,1,3,3
574,duration_60th_percentile,2015-03-01,46,0.8790499515000704,24.258463302629934,3347.0672799728954,1,4,7
575,duration_60th_percentile,2015-03-01,47,0.8910745759804298,0.0,3368.261897206025,0,4,6
576,duration_60th_percentile,2015-03-01,47,0.9404953466928673,140.1367486617761,3695.209159160814,1,5,6
577,duration_60th_percentile,2015-03-01,49,0.8967385834479641,5.802282199027786,3395.474127632332,1,3,4
578,duration_60th_percentile,2015-03-01,45,0.9461789874428785,24.051779380836365,3600.608351914917,1,6,8
579,duration_60th_percentile,2015-03-01,51,0.8928994634059857,24.459686951398794,3399.619658626025,1,2,2
580,duration_60th_percentile,2015-03-01,49,0.9032419738069688,0.0,3414.254660990342,0,3,4
581,duration_60th_percentile,2015-03-01,45,0.8566506625782567,0.0,3238.1395045458103,0,5,8
582,duration_60th_percentile,2015-03-01,50,0.8785953337217957,0.0,3321.090361468387,0,3,3
583,duration_60th_percentile,2015-03-01,49,0.9294627888404602,32.898326325921744,3546.2676681428607,1,3,4
584,duration_60th_percentile,2015-03-01,48,0.8632225881643674,0.0,3262.9813832613095,0,5,5
585,duration_60th_percentile,2015-03-01,51,0.9143718586336133,32.1275173574619,3488.4531429925196,2,2,2
586,duration_60th_percentile,2015-03-01,50,0.9283996788265665,0.0,3509.350785964421,0,3,3
587,duration_60th_percentile,2015-03-01,50,0.896011960418081,0.0,3386.9252103803465,0,3,3
588,duration_60th_percentile,2015-03-01,44,0.9249712932407952,18.92231280431963,3515.3138012545255,1,6,9
589,duration_60th_percentile,2015-03-01,45,0.8970985458806685,1.097427544004745,3392.129930972932,1,5,8
590,duration_60th_percentile,2015-03-01,48,0.9219814344424987,0.0,3485.089822192645,0,2,5
591,duration_60th_percentile,2015-03-01,47,0.9097542729532192,0.0,3438.8711517631687,0,5,6
592,duration_60th_percentile,2015-03-01,50,0.9506821146149991,64.08970780681511,3657.6681010515113,2,2,3
593,duration_60th_percentile,2015-03-01,46,0.9097660807461629,6.798471652815124,3445.714256873311,1,5,7
594,duration_60th_percentile,2015-03-01,48,0.9007570593892745,0.0,3404.8616844914573,0,4,5
595,duration_60th_percentile,2015-03-01,50,0.8925694209583297,14.677606293342933,3388.590017515829,1,3,3
596,duration_60th_percentile,2015-03-01,48,0.909425665727184,0.0,3437.6290164487555,0,3,5
597,duration_60th_percentile,2015-03-01,52,0.8777118298400385,0.0,3317.7507167953454,0,1,1
598,duration_60th_percentile,2015-03-01,50,0.8388174116223214,0.0,3170.7298159323745,0,3,3
599,duration_60th_percentile,2015-03-01,49,0.88769286310691,0.0,3355.4790225441193,0,4,4
600,duration_60th_percentile,2015-03-01,50,0.9495307514140902,39.84184282085323,3629.068083166114,1,1,3
601,duration_60th_percentile,2015-03-01,48,0.9082661307224257,0.0,3433.2459741307694,0,4,5
602,duration_60th_percentile,2015-03-01,46,0.8962863302136073,0.0,3387.9623282074353,0,4,7
603,duration_60th_percentile,2015-03-01,46,0.9168969162089774,72.72239889692548,3538.5927421668603,2,3,7
604,duration_60th_percentile,2015-03-01,49,0.9232660838740806,52.307695883842825,3542.2534929278672,1,4,4
605,duration_60th_percentile,2015-03-01,52,0.9271289689907999,0.0,3504.547502785223,0,1,1
606,duration_60th_percentile,2015-03-01,48,0.903209567186482,6.431500388726363,3420.563664353628,1,4,5
607,duration_60th_percentile,2015-03-01,49,0.9016099011856878,0.0,3408.085426481901,0,4,4
608,duration_60th_percentile,2015-03-01,49,0.8945287734470518,96.1685736527752,3477.4873372826305,1,4,4
609,duration_60th_percentile,2015-03-01,51,0.9147255947865511,106.40276957388983,3564.065517867053,1,2,2
610,duration_60th_percentile,2015-03-01,48,0.8668987546049148,0.0,3276.8772924065793,0,4,5
611,duration_60th_percentile,2015-03-01,46,0.9107517482067242,0.0,3442.6416082214173,0,5,7
612,duration_60th_percentile,2015-03-01,49,0.9069978195720534,0.0,3428.451757982362,0,3,4
613,duration_60th_percentile,2015-03-01,48,0.9163340127367511,50.76452807458145,3514.5070962195,1,4,5
614,duration_60th_percentile,2015-03-01,51,0.8741683626261054,12.714191645275378,3317.0706023719536,1,2,2
615,duration_60th_percentile,2015-03-01,50,0.944576395155982,39.95359191280795,3610.45236560242,1,2,3
616,duration_60th_percentile,2015-03-01,45,0.8905888105591071,0.0,3366.4257039134245,0,7,8
617,duration_60th_percentile,2015-03-01,49,0.8971469008686924,0.0,3391.2152852836575,0,2,4
618,duration_60th_percentile,2015-03-01,50,0.9006299633426098,0.0,3404.3812614350654,0,3,3
619,duration_60th_percentile,2015-03-01,50,0.9193256285602939,82.99940928818955,3558.0502852461,1,3,3
620,duration_60th_percentile,2015-03-01,50,0.9005230682940434,25.66578963027962,3429.6429877817636,1,3,3
621,duration_60th_percentile,2015-03-01,50,0.8417714598833523,0.0,3181.896118359072,0,3,3
622,duration_60th_percentile,2015-03-01,51,0.9254378983480394,0.0,3498.1552557555897,0,2,2
623,duration_60th_percentile,2015-03-01,49,0.9668242382281769,39.149118271374164,3693.7447387738825,1,3,4
624,duration_60th_percentile,2015-03-01,47,0.8749086488529578,18.381483539384703,3325.5361762035645,1,5,6
625,duration_60th_percentile,2015-03-01,48,0.8895762024164398,0.0,3362.5980451341425,0,4,5
626,duration_60th_percentile,2015-03-01,48,0.9158255428312778,0.0,3461.82055190223,0,5,5
627,duration_60th_percentile,2015-03-01,47,0.8828315278043004,0.0,3337.1031751002565,0,6,6
628,duration_60th_percentile,2015-03-01,48,0.8676298575484622,0.0,3279.6408615331875,0,5,5
629,duration_60th_percentile,2015-03-01,49,0.9048101420381657,27.572520699130564,3447.7548576033973,1,3,4
630,duration_60th_percentile,2015-03-01,47,0.8763240697577289,58.51680745167016,3371.021791135886,1,5,6
631,duration_60th_percentile,2015-03-01,50,0.9273434863034139,3.0408329353704175,3508.3992111622747,1,3,3
632,duration_60th_percentile,2015-03-01,47,0.9062098439837246,14.598639205067798,3440.0718494635466,1,6,6
633,duration_60th_percentile,2015-03-01,49,0.9493921303301941,5.365499154793497,3594.067751802927,1,3,4
634,duration_60th_percentile,2015-03-01,46,0.863846165511161,5.160192259711607,3270.4986978919005,1,4,7
635,duration_60th_percentile,2015-03-01,49,0.9095242099400156,1.7435817491681291,3439.745095322427,1,4,4
636,duration_60th_percentile,2015-03-01,45,0.8618938832389008,0.0,3257.9588786430445,0,6,8
637,duration_60th_percentile,2015-03-01,49,0.8997997571398505,0.0,3401.2430819886345,0,4,4
638,duration_60th_percentile,2015-03-01,46,0.8924050715446371,0.0,3373.291170438729,0,5,7
639,duration_60th_percentile,2015-03-01,51,0.9087796954175786,7.089672640887329,3442.276921319334,1,2,2
640,duration_60th_percentile,2015-03-01,50,0.8573340936166739,0.0,3240.7228738710273,0,3,3
641,duration_60th_percentile,2015-03-01,47,0.9057766762682103,0.0,3423.8358362938343,0,6,6
642,duration_60th_percentile,2015-03-01,49,0.8814876054850694,0.0,3332.0231487335623,0,4,4
643,duration_60th_percentile,2015-03-01,48,0.8704287278019861,0.0,3290.2205910915077,0,5,5
644,duration_60th_percentile,2015-03-01,44,0.925726599536108,3.988722047729425,3503.235268294218,1,5,9
645,duration_60th_percentile,2015-03-01,50,0.8809768076244202,0.0,3330.0923328203085,0,3,3
646,duration_60th_percentile,2015-03-01,46,0.8901902996149305,0.0,3364.919332544436,0,5,7
647,duration_60th_percentile,2015-03-01,46,0.8727350566478111,0.0,3298.938514128726,0,7,7
648,duration_60th_percentile,2015-03-01,44,0.9011163823647654,0.0,3406.2199253388144,0,6,9
649,duration_60th_percentile,2015-03-01,48,0.9122680927055146,0.0,3448.373390426845,0,4,5
650,duration_60th_percentile,2015-03-01,51,0.8625165842767657,0.0,3260.312688566174,0,2,2
651,duration_60th_percentile,2015-03-01,48,0.8818517215856347,10.93780606769792,3344.3373136613973,1,5,5
652,duration_60th_percentile,2015-03-01,51,0.9518004554052972,15.865511318982271,3613.6712327510063,2,2,2
653,duration_60th_percentile,2015-03-01,46,0.9020320706107766,117.23791129779704,3526.9191382065324,2,4,7
654,duration_60th_percentile,2015-03-01,50,0.9342300674162303,80.61025685113793,3611.9999116844883,2,2,3
655,duration_60th_percentile,2015-03-01,52,0.8817040386504914,5.643875073223285,3338.48514117208,1,1,1
656,duration_60th_percentile,2015-03-01,49,0.8467986897265549,0.0,3200.8990471663774,0,4,4
657,duration_60th_percentile,2015-03-01,51,0.9301146968059755,13.697500969458815,3529.531054896046,1,2,2
658,duration_60th_percentile,2015-03-01,50,0.9182422573592437,11.960540130243317,3482.916272948185,1,3,3
659,duration_60th_percentile,2015-03-01,48,0.8619663802188899,0.0,3258.2329172274044,0,4,5
660,duration_60th_percentile,2015-03-01,51,0.9243138947879481,0.0,3493.906522298443,0,2,2
661,duration_60th_percentile,2015-03-01,49,0.8963191333030353,21.50579010215631,3409.59211398763,1,3,4
662,duration_60th_percentile,2015-03-01,43,0.8756883626717958,0.0,3310.1020108993885,0,6,10
663,duration_60th_percentile,2015-03-01,49,0.8797373280357031,0.0,3325.4070999749574,0,4,4
664,duration_60th_percentile,2015-03-01,48,0.9335999896466181,93.0588034750881,3622.066764339304,2,2,5
665,duration_60th_percentile,2015-03-01,47,0.9048510579811947,0.0,3420.336999168916,0,4,6
666,duration_60th_percentile,2015-03-01,49,0.9170077103109305,0.0,3466.2891449753165,0,3,4
667,duration_60th_percentile,2015-03-01,47,0.8905216504626109,0.0,3366.1718387486694,0,5,6
668,duration_60th_percentile,2015-03-01,48,0.9353985745984073,7.5956287760463965,3543.4022407580264,1,3,5
669,duration_60th_percentile,2015-03-01,50,0.9246702551385735,25.14259046068696,3520.3961548844954,1,3,3
670,duration_60th_percentile,2015-03-01,44,0.8723630565956755,0.0,3297.532353931653,0,5,9
671,duration_60th_percentile,2015-03-01,43,0.9109414864166657,0.0,3443.3588186549964,0,7,10
672,duration_60th_percentile,2015-03-01,42,0.946870186485018,37.70526409027036,3616.874569003638,2,6,11
673,duration_60th_percentile,2015-03-01,49,0.88833660575451,0.0,3357.9123697520477,0,3,4
674,duration_60th_percentile,2015-03-01,51,0.9316063606807194,29.435530656043397,3550.9075740291632,3,2,2
675,duration_60th_percentile,2015-03-01,51,0.8685319584374805,0.0,3283.0508028936765,0,2,2
676,duration_60th_percentile,2015-03-01,49,0.904376185666857,0.0,3418.5419818207183,0,3,4
677,duration_60th_percentile,2015-03-01,49,0.8856748814897575,0.0,3347.851052031284,0,4,4
678,duration_60th_percentile,2015-03-01,48,0.9001243187670008,0.0,3402.4699249392625,0,3,5
679,duration_60th_percentile,2015-03-01,48,0.9237603623255899,0.0,3491.8141695907298,0,3,5
680,duration_60th_percentile,2015-03-01,47,0.8923245400169567,21.96512025276263,3394.9518815168585,1,5,6
681,duration_60th_percentile,2015-03-01,50,0.9366810408915757,72.48733190357143,3613.1416664737276,1,3,3
682,duration_60th_percentile,2015-03-01,49,0.8859751699147457,0.0,3348.986142277739,0,3,4
683,duration_60th_percentile,2015-03-01,50,0.8965150314692052,6.447371790352918,3395.2741907439486,1,3,3
684,duration_60th_percentile,2015-03-01,52,0.9287726431820725,28.45689434635983,3539.2174855745943,2,1,1
685,duration_60th_percentile,2015-03-01,52,0.9420597220978426,16.701365190600313,3577.6871147204456,2,1,1
686,duration_60th_percentile,2015-03-01,46,0.894577950907583,27.223294942692064,3408.727949373356,2,5,7
687,duration_60th_percentile,2015-03-01,47,0.871363596274561,16.461539784845627,3310.2159337026865,1,5,6
688,duration_60th_percentile,2015-03-01,50,0.920876743111574,27.206117642454956,3508.120206604204,1,3,3
689,duration_60th_percentile,2015-03-01,51,0.8904293556019758,0.0,3365.8229641754683,0,2,2
690,duration_60th_percentile,2015-03-01,49,0.900014737233721,13.710588494762646,3415.7662952382284,1,4,4
691,duration_60th_percentile,2015-03-01,47,0.9581700393507621,34.510604292913854,3656.3933530387953,1,3,6
692,duration_60th_percentile,2015-03-01,51,0.922762199150455,0.0,3488.0411127887196,0,2,2
693,duration_60th_percentile,2015-03-01,50,0.8930405637900707,0.0,3375.6933311264665,0,3,3
694,duration_60th_percentile,2015-03-01,48,0.8930294441004856,0.0,3375.651298699836,0,5,5
695,duration_60th_percentile,2015-03-01,47,0.8861377120207774,0.0,3349.6005514385383,0,5,6
696,duration_60th_percentile,2015-03-01,48,0.9156990393716061,16.167284349902616,3477.5096531745744,2,4,5
697,duration_60th_percentile,2015-03-01,48,0.9171422247634575,6.66123061910821,3473.458840224978,1,4,5
698,duration_60th_percentile,2015-03-01,50,0.8742338100872212,0.0,3304.603802129696,0,3,3
699,duration_60th_percentile,2015-03-01,49,0.9193766659749845,90.46509947232744,3565.708896857769,1,2,4
700,duration_60th_percentile,2015-03-01,44,0.8663546753168021,0.0,3274.8206726975122,0,6,9
701,duration_60th_percentile,2015-03-01,50,0.9190799524486302,0.0,3474.122220255822,0,3,3
702,duration_60th_percentile,2015-03-01,50,0.8867136769196069,0.0,3351.7776987561147,0,3,3
703,duration_60th_percentile,2015-03-01,48,0.8560807338271655,0.0,3235.9851738666853,0,4,5
704,duration_60th_percentile,2015-03-01,47,0.8894492737567247,0.0,3362.1182548004194,0,5,6
705,duration_60th_percentile,2015-03-01,50,0.9556478995102272,0.0,3612.3490601486587,0,3,3
706,duration_60th_percentile,2015-03-01,47,0.9160707409713588,0.0,3462.7474008717363,0,5,6
707,duration_60th_percentile,2015-03-01,43,0.9354978848856428,85.27189988473015,3621.453904752459,2,5,10
708,duration_60th_percentile,2015-03-01,50,0.8940354381743278,14.724120498881234,3394.1780767978407,1,3,3
709,duration_60th_percentile,2015-03-01,46,0.9617872755300333,29.310824810354006,3664.866726313879,2,4,7
710,duration_60th_percentile,2015-03-01,46,0.8648700080889683,0.0,3269.2086305763,0,6,7
711,duration_60th_percentile,2015-03-01,51,0.9142012171871982,0.0,3455.680600967609,0,2,2
712,duration_60th_percentile,2015-03-01,49,0.8848634133256109,0.0,3344.78370237081,0,4,4
713,duration_60th_percentile,2015-03-01,46,0.9337750384493754,44.675219272330764,3574.34486461097,1,6,7
714,duration_60th_percentile,2015-03-01,47,0.9102650944383602,74.06108299631887,3514.8631399733204,1,4,6
715,duration_60th_percentile,2015-03-01,50,0.8712256654724502,0.0,3293.233015485862,0,3,3
716,duration_60th_percentile,2015-03-01,44,0.8740770916425367,50.30093142682426,3354.312337835612,1,6,9
717,duration_60th_percentile,2015-03-01,52,0.9094824480171326,17.749725409505118,3455.593378914267,1,1,1
718,duration_60th_percentile,2015-03-01,45,0.9227834215779843,80.49818704695224,3568.619520611733,2,4,8
719,duration_60th_percentile,2015-03-01,48,0.8986638136359699,0.0,3396.9492155439666,0,5,5
720,duration_60th_percentile,2015-03-01,48,0.9028915758226234,0.0,3412.930156609516,0,5,5
721,duration_60th_percentile,2015-03-01,51,0.8685582707221178,0.0,3283.150263329606,0,2,2
722,duration_60th_percentile,2015-03-01,49,0.8429292582067374,0.0,3186.272596021467,0,4,4
723,duration_60th_percentile,2015-03-01,48,0.8878820989776132,22.848555002961348,3379.042889138339,1,4,5
724,duration_60th_percentile,2015-03-01,50,0.889925088599908,0.0,3363.9168349076526,0,3,3
725,duration_60th_percentile,2015-03-01,46,0.9027271113217255,17.201692671078376,3429.5101734672007,1,4,7
726,duration_60th_percentile,2015-03-01,49,0.8628312988823811,0.0,3261.5023097754,0,3,4
727,duration_60th_percentile,2015-03-01,49,0.9194987731070722,5.938196615425795,3481.6435589601588,1,3,4
728,duration_60th_percentile,2015-03-01,49,0.9185066817254155,0.0,3471.955256922071,0,4,4
729,duration_60th_percentile,2015-03-01,46,0.9332704318141202,31.135769128396646,3558.8980013857704,1,4,7
730,duration_60th_percentile,2015-03-01,44,0.9307952077979501,135.00202383421788,3653.40790931047,1,4,9
731,duration_60th_percentile,2015-03-01,47,0.8669005607028348,0.0,3276.8841194567153,0,5,6
732,duration_60th_percentile,2015-03-01,48,0.9374228608931351,80.50111314125945,3623.95952731731,2,2,5
733,duration_60th_percentile,2015-03-01,48,0.8971213980130173,10.11621036601366,3401.2350948552184,2,5,5
734,duration_60th_percentile,2015-03-01,50,0.9124874264294709,0.06876735626281061,3449.2712392596627,1,3,3
735,duration_60th_percentile,2015-03-01,46,0.8710164908176606,0.0,3292.4423352907575,0,5,7
736,duration_60th_percentile,2015-03-01,47,0.9527977929789267,40.9783693228909,3642.554026783234,1,3,6
737,duration_60th_percentile,2015-03-01,47,0.8751833668336916,0.0,3308.1931266313545,0,5,6
738,duration_60th_percentile,2015-03-01,49,0.8982454791975136,0.0,3395.3679113666017,0,4,4
739,duration_60th_percentile,2015-03-01,50,0.899426312972363,0.0,3399.831463035532,0,2,3
740,duration_60th_percentile,2015-03-01,51,0.8911770207083389,0.0,3368.649138277521,0,2,2
741,duration_60th_percentile,2015-03-01,48,0.9356244009037544,3.1018183840135407,3539.7620538002047,1,3,5
742,duration_60th_percentile,2015-03-01,46,0.8898388022311158,16.580299775193453,3380.1709722088112,1,5,7
743,duration_60th_percentile,2015-03-01,48,0.9204397091566836,27.413329529141606,3506.6754301414057,1,4,5
744,duration_60th_percentile,2015-03-01,48,0.9289338778079926,0.0,3511.370058114212,0,4,5
745,duration_60th_percentile,2015-03-01,46,0.9531174049072783,16.397376256109624,3619.181166805622,1,5,7
746,duration_60th_percentile,2015-03-01,47,0.9814950512086692,50.48044810031513,3760.531741669085,3,4,6
747,duration_60th_percentile,2015-03-01,51,0.9314696458978858,0.0,3520.9552614940085,0,2,2
748,duration_60th_percentile,2015-03-01,50,0.8360935505568723,0.0,3160.4336211049767,0,2,3
749,duration_60th_percentile,2015-03-01,48,0.8549346917021957,0.0,3231.6531346342995,0,5,5
750,duration_60th_percentile,2015-03-01,46,0.8318808627146271,0.0,3144.50966106129,0,5,7
751,duration_60th_percentile,2015-03-01,51,0.9029491649183264,0.0,3413.1478433912735,0,2,2
752,duration_60th_percentile,2015-03-01,51,0.9321504402891293,2.950287212207968,3526.478951505117,1,2,2
753,duration_60th_percentile,2015-03-01,50,0.896393205103044,40.58888337465146,3428.9551986641573,1,2,3
754,duration_60th_percentile,2015-03-01,48,0.9207920514963464,5.392109201311541,3485.9860638575014,1,5,5
755,duration_60th_percentile,2015-03-01,52,0.894469313902597,0.0,3381.0940065518157,0,1,1
756,duration_60th_percentile,2015-03-01,47,0.9264668453927618,87.38303288807037,3589.42770847271,1,5,6
757,duration_60th_percentile,2015-03-01,47,0.8839968236375632,0.0,3341.5079933499883,0,5,6
758,duration_60th_percentile,2015-03-01,50,0.9263949981511609,1.5250368301042272,3503.2981298414925,1,3,3
759,duration_60th_percentile,2015-03-01,49,0.9082519268282548,0.0,3433.192283410803,0,3,4
760,duration_60th_percentile,2015-03-01,47,0.8474169377139013,0.0,3203.236024558547,0,5,6
761,duration_60th_percentile,2015-03-01,47,0.9205947825901875,15.945175894347699,3495.7934540852566,2,3,6
762,duration_60th_percentile,2015-03-01,49,0.9326671402921988,11.28083685156264,3536.762627156074,1,4,4
763,duration_60th_percentile,2015-03-01,47,0.8915060621779421,0.0,3369.8929150326217,0,5,6
764,duration_60th_percentile,2015-03-01,47,0.9741280658432642,99.25381293100384,3781.457901818542,1,4,6
765,duration_60th_percentile,2015-03-01,48,0.8683888630665234,0.0,3282.509902391458,0,4,5
766,duration_60th_percentile,2015-03-01,48,0.9192496346468699,0.0,3474.763618965168,0,4,5
767,duration_60th_percentile,2015-03-01,51,0.9058262919593009,0.0,3424.023383606157,0,2,2
768,duration_60th_percentile,2015-03-01,50,0.9140124309927454,0.0,3454.966989152578,0,3,3
769,duration_60th_percentile,2015-03-01,50,0.8732397728043318,0.0,3300.846341200374,0,3,3
770,duration_60th_percentile,2015-03-01,51,0.9077610045202339,0.34140751118218304,3431.678004597667,1,2,2
771,duration_60th_percentile,2015-03-01,52,0.9184151100973995,24.780452434862923,3496.3895686030337,2,1,1
772,duration_60th_percentile,2015-03-01,49,0.9000688608685687,12.664940904969853,3414.925234988159,2,3,4
773,duration_60th_percentile,2015-03-01,47,0.9160793947670027,22.551190916085602,3485.3313031353555,1,4,6
774,duration_60th_percentile,2015-03-01,46,0.8635409051945165,0.0,3264.1846216352724,0,5,7
775,duration_60th_percentile,2015-03-01,50,0.9138773588967021,6.743332298201267,3461.1997489277355,1,3,3
776,duration_60th_percentile,2015-03-01,49,0.9456909550022942,0.0,3574.711809908671,0,3,4
777,duration_60th_percentile,2015-03-01,50,0.8919793593783246,0.0,3371.6819784500667,0,3,3
778,duration_60th_percentile,2015-03-01,49,0.8800056863936992,60.47373327797379,3386.895227846158,1,3,4
779,duration_60th_percentile,2015-03-01,46,0.9212009743549175,0.0,3482.1396830615877,0,5,7
780,duration_60th_percentile,2015-03-01,51,0.9229009375369458,0.0,3488.5655438896556,0,2,2
781,duration_60th_percentile,2015-03-01,48,0.8864181317403351,9.633079276014087,3360.2936172544814,1,4,5
782,duration_60th_percentile,2015-03-01,41,0.8952503440592208,84.69915900184799,3468.7454595457025,1,6,12
783,duration_60th_percentile,2015-03-01,51,0.8691200589183771,0.0,3285.2738227114646,0,2,2
784,duration_60th_percentile,2015-03-01,52,0.9436979869002882,11.738359775711388,3578.9167502588007,1,1,1
785,duration_60th_percentile,2015-03-01,47,0.8912445949740089,39.7585446343993,3408.663113636153,2,4,6
786,duration_60th_percentile,2015-03-01,48,0.8940603968812234,20.913361217874126,3400.461661428899,1,4,5
787,duration_60th_percentile,2015-03-01,50,0.880732181885736,168.976464117565,3498.144111645647,1,2,3
788,duration_60th_percentile,2015-03-01,46,0.9309560504292312,0.0,3519.0138706224943,0,4,7
789,duration_60th_percentile,2015-03-01,50,0.8944523310120472,0.0,3381.029811225538,0,3,3
790,duration_60th_percentile,2015-03-01,48,0.8928770356592404,0.0,3375.0751947919284,0,4,5
791,duration_60th_percentile,2015-03-01,48,0.9230696036146949,13.870043069107169,3503.073144732655,1,4,5
792,duration_60th_percentile,2015-03-01,48,0.9441334427595368,12.462924714837754,3581.2873383458873,1,3,5
793,duration_60th_percentile,2015-03-01,51,0.8779149807899197,0.0,3318.5186273858963,0,2,2
794,duration_60th_percentile,2015-03-01,49,0.9529998348362254,82.79637782401585,3685.135753504948,2,4,4
795,duration_60th_percentile,2015-03-01,45,0.8987090334776074,7.047901737257575,3404.168048282613,1,5,8
796,duration_60th_percentile,2015-03-01,46,0.8962365307411526,20.585540398652597,3408.3596266002096,1,4,7
797,duration_60th_percentile,2015-03-01,50,0.8789387939472108,0.0,3322.3886411204558,0,3,3
798,duration_60th_percentile,2015-03-01,50,0.9395959032185254,0.0,3551.6725141660263,0,3,3
799,duration_60th_percentile,2015-03-01,51,0.8512438523817792,0.0,3217.7017620031256,0,2,2
800,duration_60th_percentile,2015-03-01,49,0.8923327958633882,16.134738581494275,3389.1527069451017,2,3,4
801,duration_60th_percentile,2015-03-01,49,0.9215978917116779,34.86403450046396,3518.5040651706063,1,3,4
802,duration_60th_percentile,2015-03-01,50,0.9609276597445913,23.999348136300682,3656.3059019708558,2,2,3
803,duration_60th_percentile,2015-03-01,48,0.8921685840595822,15.93658350197984,3388.333831247201,1,5,5
804,duration_60th_percentile,2015-03-01,51,0.9309739195577765,24.881497933087303,3543.962913861483,1,2,2
805,duration_60th_percentile,2015-03-01,49,0.9272478369655036,0.0,3504.996823729604,0,3,4
806,duration_60th_percentile,2015-03-01,47,0.9226261165794897,8.203459797972755,3495.7301804684444,1,5,6
807,duration_60th_percentile,2015-03-01,51,0.9517168582964299,48.21434107459379,3645.704065435099,2,2,2
808,duration_60th_percentile,2015-03-01,49,0.8930791990262511,0.0,3375.839372319229,0,4,4
809,duration_60th_percentile,2015-03-01,48,0.9527231847338512,135.19556411323606,3736.489202407194,1,4,5
810,duration_60th_percentile,2015-03-01,47,0.9053616872474469,0.0,3422.2671777953497,0,5,6
811,duration_60th_percentile,2015-03-01,50,0.9520208389746081,71.69243279888678,3670.331204122905,2,3,3
812,duration_60th_percentile,2015-03-01,47,0.9412311918579289,174.6054393048289,3732.4593445277997,5,4,6
813,duration_60th_percentile,2015-03-01,50,0.8487973661537642,0.0,3208.454044061229,0,3,3
814,duration_60th_percentile,2015-03-01,50,0.9451059610438693,43.13650288953306,3615.637035635359,2,3,3
815,duration_60th_percentile,2015-03-01,49,0.8917221584253473,0.0,3370.709758847813,0,4,4
816,duration_60th_percentile,2015-03-01,48,0.9441849093477676,5.535847736044275,3574.5548050706057,1,5,5
817,duration_60th_percentile,2015-03-01,50,0.9225854053494399,19.8067716918805,3507.1796039127635,1,1,3
818,duration_60th_percentile,2015-03-01,50,0.9276304042785091,11.552850801923569,3517.995778974688,2,3,3
819,duration_60th_percentile,2015-03-01,49,0.894762090657946,0.0,3382.200702687036,0,3,4
820,duration_60th_percentile,2015-03-01,50,0.9231067332263218,0.0,3489.3434515954964,0,3,3
821,duration_60th_percentile,2015-03-01,50,0.8758686147190885,0.0,3310.7833636381542,0,3,3
822,duration_60th_percentile,2015-03-01,45,0.8694394971296077,0.0,3286.4812991499175,0,6,8
823,duration_60th_percentile,2015-03-01,48,0.8818048525699745,63.15586120558987,3396.3782039200933,1,4,5
